Unnamed: 0,year,state,county_fips,county_name,democrat_votes,republican_votes,total_votes,population,year range,Data File Year,County Name,County Code,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,0-50K,50K-100K,100K and above,Male: 18-24,Male: 25-49,Male: 50-64,Male: 65 and above,Female: 18-24,Female: 25-49,Female: 50-64,Female: 65 and above,Male: Some early,Male: High school,Male: Some college or Associate's degree,Male: Bachelor's degree,Male: Master's degree or higher,Female: Some early,Female: High school,Female: Some college or Associate's degree,Female: Bachelor's degree,Female: Master's degree or higher,White alone_log,Black or African American alone_log,American Indian and Alaska Native alone_log,Asian alone_log,Native Hawaiian and Other Pacific Islander alone_log,0-50K_log,50K-100K_log,100K and above_log,Male: 18-24_log,Male: 25-49_log,Male: 50-64_log,Male: 65 and above_log,Female: 18-24_log,Female: 25-49_log,Female: 50-64_log,Female: 65 and above_log,Male: Some early_log,Male: High school_log,Male: Some college or Associate's degree_log,Male: Bachelor's degree_log,Male: Master's degree or higher_log,Female: Some early_log,Female: High school_log,Female: Some college or Associate's degree_log,Female: Bachelor's degree_log,Female: Master's degree or higher_log
710,2020,VIRGINIA,51083,HALIFAX,7666,10418,18084,34552.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
711,2020,VIRGINIA,51085,HANOVER,25307,44318,69625,105537.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
712,2020,VIRGINIA,51087,HENRICO,116572,63440,180012,327535.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
713,2020,VIRGINIA,51089,HENRY,9127,16725,25852,51308.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
714,2020,VIRGINIA,51091,HIGHLAND,417,1092,1509,2204.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
715,2020,VIRGINIA,51093,ISLE OF WIGHT,9399,13707,23106,36627.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
716,2020,VIRGINIA,51095,JAMES CITY,25553,23153,48706,74916.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
717,2020,VIRGINIA,51097,KING AND QUEEN,1590,2450,4040,7042.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
718,2020,VIRGINIA,51099,KING GEORGE,5404,8446,13850,26229.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
719,2020,VIRGINIA,51101,KING WILLIAM,3260,7320,10580,16688.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
720,2020,VIRGINIA,51103,LANCASTER,3368,3697,7065,10724.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
721,2020,VIRGINIA,51105,LEE,1489,8365,9854,23948.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
722,2020,VIRGINIA,51107,LOUDOUN,138372,82088,220460,395134.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
723,2020,VIRGINIA,51109,LOUISA,8269,13294,21563,36040.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
724,2020,VIRGINIA,51111,LUNENBURG,2418,3537,5955,12282.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
725,2020,VIRGINIA,51113,MADISON,2698,5300,7998,13170.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
726,2020,VIRGINIA,51115,MATHEWS,1825,3901,5726,8788.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
727,2020,VIRGINIA,51117,MECKLENBURG,6803,9266,16069,30728.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
728,2020,VIRGINIA,51119,MIDDLESEX,2491,4196,6687,10675.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
729,2020,VIRGINIA,51121,MONTGOMERY,23218,20629,43847,98140.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
730,2020,VIRGINIA,51125,NELSON,4327,4812,9139,14831.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
731,2020,VIRGINIA,51127,NEW KENT,4621,9631,14252,21686.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
732,2020,VIRGINIA,51131,NORTHAMPTON,3667,2955,6622,11885.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
733,2020,VIRGINIA,51133,NORTHUMBERLAND,3252,4485,7737,12190.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
734,2020,VIRGINIA,51135,NOTTOWAY,2971,4027,6998,15433.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
735,2020,VIRGINIA,51137,ORANGE,7995,12426,20421,36010.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
736,2020,VIRGINIA,51139,PAGE,3007,9345,12352,23788.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
737,2020,VIRGINIA,51141,PATRICK,1954,7485,9439,17748.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
738,2020,VIRGINIA,51143,PITTSYLVANIA,10115,23751,33866,61256.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
739,2020,VIRGINIA,51145,POWHATAN,5320,14055,19375,28815.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
740,2020,VIRGINIA,51147,PRINCE EDWARD,4973,4434,9407,22905.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
741,2020,VIRGINIA,51149,PRINCE GEORGE,7103,10103,17206,38114.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
742,2020,VIRGINIA,51153,PRINCE WILLIAM,142863,81222,224085,461423.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
743,2020,VIRGINIA,51155,PULASKI,4925,12127,17052,34182.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
744,2020,VIRGINIA,51157,RAPPAHANNOCK,2096,2812,4908,7378.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
745,2020,VIRGINIA,51159,RICHMOND,1513,2547,4060,8884.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
746,2020,VIRGINIA,51161,ROANOKE,21801,34268,56069,93823.0,2016-2020,2016-2020,Accomack County,1.0,143.0,126.0,57.0,58.0,27.0,1669.0,762.0,589.0,742.0,849.0,648.0,807.0,474.0,660.0,671.0,952.0,436.0,,695.0,242.0,305.0,411.0,,692.0,303.0,326.0,4.962844630259907,4.836281906951478,4.04305126783455,4.060443010546419,3.295836866004329,7.419979923661835,6.635946555686647,6.3784261836515865,6.60934924316738,6.744059186311348,6.473890696352274,6.693323668269949,6.161207321695077,6.492239835020471,6.508769136971682,6.858565034791365,6.077642243349034,,6.543911845564792,5.488937726156687,5.720311776607412,6.018593214496234,,6.539585955617669,5.713732805509369,5.786897381366708
