Content,Platform,Title,Rating
"I get that this isn't related to the movie, so let's get past that. The simple truth is that this show is slow, boring, and there is ZERO chemistry between the leads. It's awkward to the point of cringe trying to watch these otherwise talented actors play off one another. I struggled to get through the first episode, and having finally done so, will not be continuing with the series. The setup was vanilla, the mission bland, the banter tedious, and the acting mediocre at best. It's almost like neither want to be there. Amazon had a great opportunity here and whiffed, which explains the rare 2.5 stars on Amazon's own app. If there's one saving grace, the sets/locations are decent, but honestly, don't waste your time.",IMDB,Slow and dull,2.0
"I don't care how this compares to the movie at all. What is happening on the screen in front of me is absurdly unrealistic to the point of being distracting. I can suspend realism for the point that this is just entertainment, but the makers of this movie took that too far. The thing that would never actually happen is constantly followed by the thing that would never actually happen. There is no appreciation of spy-craft, so the story board just settles for being campy and hoping folks find the actors attractive. Was this written by an AI program while all the writers were on strike? Weak tea, don't waist your time.",IMDB,Writing is simply weak and sloppy,3.0
"The problem with the show is it's a relationship rom com, not a spy show. Honestly they shouldn't have used the Mr & Mrs Smith branding. There are a few action scenes, but there's never any moments of real tension that makes it feel like the characters are in actual danger. Also you learn very little of who the company or the company's rivals are. After the first episode you think it actually might become a real spy show. But, nope I watched all of the episodes and can tell you it's not. Things that happen in the show don't actually matter, all that matters is whether they like each other or not and can stay a happy couple.If a bad guy does something it doesn't matter towards the plot, if they complete a mission, the mission itself didn't matter to the main storyline. That's the entire issue with this show, things just happen and it doesn't add up into meaning anything. It.",IMDB,Best nap you ever had.,1.0
"The first episode of the show showed great promise. The anticipation leading up to its momentum was truly rewarding. However, after a couple of episodes, it falls flat and becomes quite predictable. While one mission per episode is acceptable, this style necessitates clever writing and compelling character development. Unfortunately, the show dedicates 90% of its time to the spy couples, which might have been bearable in a movie format. For a series, however, more diverse and engaging plots are needed to maintain interest in each episode. Despite its promising premise, the execution leaves much to be desired. I would generously rate it 5 out of 10.",IMDB,Meh!,5.0
"Anyone remember when Hollywood used to make shows and movies with original content and stories? It seems like those days are gone and the days of remakes and checking all the right boxes has taken over everything. The thing is, is that the world doesn't really enjoy that kind of entertainment. Even with the audience not liking that form of entertainment it just seems as though it still somehow gets pushed through for approval made. The giant film and tv show companies are imploding financially, yet the Hollywood machine keeps on churning out content that nobody wants to see.Mr. And Mrs. Smith the tv show is definitely no Brad Pitt and Angelina Jolie film, nor does the swapped in approved actors fit the bill for a knockoff. Don't get me wrong actors need to stay employed so we can't really blame then for wanting to practice their art regardless of what story, overall agenda and checks may be woven into the tapestry of such a show. The show has its interesting points, but lets face it, it probably would have served audiences better if it was not a remake and instead it was an original show.Is the time investment of watching this flick worth it for you the average viewer? It could be depending on your expectations. If you keep your expectations relatively low then you may be entertained enough to slog through the series and get a mediocre dose of satisfaction that you were entertained for a few days.On the other hand if you are expecting high quality and a well written show then perhaps go elsewhere. 5/10.",IMDB,Another Remake of a Mediocre Film,5.0
"The main characters are annoying, quite unattractive, have ZERO sex appeal and are antisemitic. Eposide 7 espacially showed how hateful american shows have gotten. These characters just deteriorate as the show goes on. It is pathetic to creat such a riling show based on one of the best films I had ever seen. American shows are getting worse and worse. Not sure what happened to all the talented directors and actors. This show is by far unwatchable. I hope whoever created, directed and starred in this show have alternative careers. If any part of this show was based on any real spies, they should all be fired.",IMDB,just painful to watch,1.0
"It seems that in Hollywood right now you cannot have a brand new anything, everything has to be a re make re boot or re-imagining of something that came before that was popular. The twist is instead of sticking with what made it popular or beloved they decide, yeah fans love this IP let's do the exact opposite.So of course race swapping is obligatory and finding outspoken activist actors who along with show runners will fan bait before we even see a second of the show. If you don't like how we took what you love and changed it, you're awful.Without spoiling what passes as a plot , all one really needs to know, the pacing is bad the male lead is smarmy and not easy to like, pacing is bad and fight scenes are not very realistic. This is a poor effort.",IMDB,To what end,1.0
"First of all, I think it's great that the show doesn't just try to copy the movie. It seems like a blatant copy with the standard showbusiness trope of replacing the leads with PoC people. But luckily the show does it's own thing and leans way more into the personal story of the Smiths instead of being an action comedy.The writing is good and some of the reactions and dialogue feels authentic, but it's a very mixed bag.The main issue is that the leads just don't have the same chemistry as in the movie, so you don't really buy their passionate relationship that's falling apart. They have no history of being married and it feels like they dislike each other for two days, then fall in love for a couple of months and then begin to have issues. It's made worse by the fact that they pretty much just copy the phone conversation from the movie, where Jolie is driving in the car after they fight. It feels completely out of place in the show to the point where you're just baffled that they decided to put that in.I also have some issues with the characters. They're supposed to be good at what they do, but they keep making stupid mistakes. The comedy in the movie came from the Smiths hurting each other and both of them being competent enough to not get hurt, while in the show it's more that they just can't seem to do anything right.Overall it's was better than I expected, but it's not really something I'd recommend to my friends.",IMDB,"Pretty decent show, but it falls short",5.0
"The premise is good - a world of Mr & Mrs Smith spy pairs who execute no-questions-asked missions in exchange for a lavish lifestyle and lots of cash.The settings in the first few episodes are gorgeous and I suppose, meant to seduce us into watching some more.That's where the good stuff ends.The casting is suspect. Donald Glover must have killer representation coz Hollywood has been trying to convince us that he is talented and has leading man chops. He doesn't.In this, he and his missus are supposed to be 'Higher Risk' spies and yet he has asthma (the all-knowing, all-seeing HiHi didn't know that?), the duo's running coach might as well have been Phoebe/Friends with her awkward style, their fight choreography is unconvincing (the machete scene is a blip-blank, their fight scene near the shelves in Ep8 is cartoonish) etcNext, their naïveté as 'Higher Risk' spies. They seem to trust everyone they meet - their marks, the other Smiths. They also have no awareness of their neighbours (watch Sherlock or Elementary or any regular spy/detective stuff and the leads know who's who and what's what in their hood). And most importantly, for a pair with overhyped chemistry (for the first 3 episodes), they trust everyone else except each other. Which...results in their micro aggressions towards each other till the collapse just like that!That's why, to me, this is 10% spy and 90% watered down Marriage Story. So much so the duo become insufferable by the end of it that...I wasn't the least bit invested if they live or die at the end.",IMDB,Mr & Mrs SMH,2.0
"This is the worst show I've seen in years. The budget was completely wasted. Indulgent. Boring. No heart. The lead actress should have trained on how to run. Every time she runs I'm thinking how the hell did she get cast as an action star? Donald Glover your short shorts don't do you any favors and please put away your man tatas. We didn't need to see that at all. Even Parker Posey couldn't save this steaming pile of caca. Honorable mentions for terrible acting goes to Paul Dano whose face looks like bread pudding. And what freak fest wouldn't be complete without the honorable Sarah Paulson. There is no why to why this was made. With so much talent this shows streamers are just desperate to get content they can market with ""cool"" stars. But Donald Glover has reached his expiration. RIP Mr and Mrs Smith. Bury these characters and never let them see the light of another season Amazon.",IMDB,What a waste,1.0
"This show is, almost impossibly, horrendously boring and completely unfunny. The actors have zero charisma and absolutely no chemistry between them. I figured maybe the action can save the slow bits but no. I mean the show Citadel is much better, like way better, which is amazing. The anatomy of a relationship/marriage thing is lame and psychologically obtuse. The initial premise was promising and the two main characters promised a less glossy pairing than Brad Pitt and Angelina Jolie but their blandness is overwhelming. I m only through episode 3 but I can't bring myself to watch any more. I just don't care.",IMDB,Simply awful,1.0
I agree with the not so good reviews.The storyline is flat and is riddled with uninteresting characters.This is not Donald Glover's element.Most of the time I was on TikTok drowning out the bland dialogues and scenes.I'd be biased if I didn't say anything about the sex scene- but Erskine's moaning was sooo fake and forced. Bad acting to the max. I had to rewind the scene..The characters tried to act tough but failed miserably. Antagonists included.Overall the show shouldn't have been made with actors who do not belong in an action-thriller show.Who is the casting director anyway?,IMDB,NO CHEMISTRY,4.0
"I can't believe I got to the third chapter, it's too boring! The two actors zero chemistry! It's slow and they seem scared all the time, it's a shame, it seemed like it would be something good, it's not worth it! I am very disappointed! Stay away from this
They lacked more action, more coherent dialogues and actions that represent that they were really trained agents, they seemed like two common clumsies, they seem more like a reality type, poor actors, they deposed them in something so bad that bad production, they spent a lot of money on something else, the first 3 made more sense. Minutes !",IMDB,Zzzzzzz,1.0
"The single most boring new series I've encountered in over the last 5 years! I Swear... I've been using IMDB for at least the past 14 years and I've never registered to leave a User Review until now.The lack of everything intelectual, entertaining, interesting that you can possibly imagine ...It's raining outside right now and I'd rather just put on my coat and go for a walk instead of watching any more than 20 minutes of this series... and I did try. Just can't.Watch at your own risk of growing mold spores before wanting to even look up the bio of the characters. Didn't they realize this is a remake... that wouldn't help Brad or Angeline wish they could make more kids.",IMDB,Beyond YAWN,2.0
"I won't be totally negative. I thought the architecture and the scenery was great.However, am not quite sure why this series was made? I hope it was not to improve on the other version.It was utterly boring. The lack of attention keeping content dazzles the mind.Put it on Bravo or something, Drama queens might can get into it.I felt dupe after watching it. At least if it had been an hour and a half movie I would have just been pissed.I hope this was the first time this producer ever tried this then possibly the mistakes can be learned from.Try again maybe next time you'll do a better job.",IMDB,Drag drag drag drag,2.0
"First off, having read more than a few of the reviews of Mr & Mrs Smith here on IMDB, let me state from the outset that I have not rated this show based on the original movie starring Pitt and Jolie as I didn't rate that movie particularly high.Secondly, my low score is not based on, or has anything to do with, the ethnicity of the two lead actors. I admire and support the many very fine non-white actors out there and their work.I found this series to be poorly written and the actors in lead roles not interesting enough to sustain my interest enough to care about the characters they were playing.The plot in fact was implausible to say the least and combined with the acting gave me little to no reason to waste any more time on this series beyond the first episode.I have mentally filed this show under ""just more rubbish that the streaming services try to pass of as entertainment"". Another example of content being more important to the streaming services than quality.Further evidence of the ongoing drive to dumb down of our society.",IMDB,Missed by that much ....... actually missed by quite a bit!,3.0
"This series revolves around a pair of assassins who, at the outset of the first episode, have been carefully screened to be qualified for their roles. These are not average joes off the street; they have particular backgrounds, and match a psychological profile that dictates they're perfect for this extreme line of work. It's a given that they'd have to think on their feet, survive impossible situations and onslaughts of countless assassins at any given time. Of course the viewer must suspend reality, as with most every modern day action series or movie, where every fight or action scene is carefully choreographed and edited such that our heroes always miraculously survive. But it only works if you believe the characters can pull it off, and I don't. Their naïveté and lack of common sense would get them caught or killed immediately. The romantic drama that develops between Mr. And Mrs. Smith makes up somewhat for how ludicrously they go about their business, but not enough to save the series.",IMDB,Assassins with zero common sense,3.0
"""'Mr. & Mrs. Smith' Falters in Balancing Performances with Flimsy Script: A Lackluster Viewing Experience"".In the much awaited television series ""Mr. & Mrs. Smith,"" viewers were given a tempting premise: an inside look at the lives of two killers juggling the demands of marriage and espionage. Expectations were naturally high because the notion had so much potential and the cast had given outstanding performances. But as the show progressed, it became more and more obvious that ""Mr. & Mrs. Smith"" fell short of its original promise, leaving viewers dissatisfied and yearning for greater depth.Making its main characters, who were assassins by trade, likeable and relatable was one of the main problems the series had. Although the actors performed admirably, the script lacked the nuance and complexity necessary to completely humanize individuals involved in ethically dubious actions. Rather than exploring the intricacies of their line of work and the ethical quandaries it poses, the show chose a shallower strategy, portraying the assassins as little more than regular people with peculiarities and eccentricities. The characters' credibility was damaged by this oversimplification, and the audience was unable to fully immerse themselves in their trip. Feeling let down and yearning for more.In conclusion, ""Mr. & Mrs. Smith"" has some excellent performances, but the series has trouble making assassins seem like likeable protagonists. Although the actors did a great job, script is too flaccid for a series.",IMDB,The story is too sloppy to be a series.,1.0
"I exhausted myself and regretted it. I don't understand why this was created. Neither thriller, nor comedy, nor drama.Boring episode number 1, they talked to each other about everything for 40 minutes of the first episode, and in the end, Boom.. I waited 40 minutes thinking that maybe this episode would get better, that there would be action, shooting, and hand-to-hand fighting, but nothing happened. Both main characters talked nonsense for 40 minutes and nothing happened. The same thing happened in episode two, ah literally nothing. Whole 40 minutes, Stupid episode, a waste of time. In the third one, they both go to an auction to find a guy and inject him with truth serum so that the guy would publicly embarrass himself. It's just that they gave him too much and killed him, 2:1 for the agency. In the fourth episode, they meet spies just like them and invite them to their house for a party, 40 minutes of talking, no action. Then they sent them by helicopter from New York to somewhere in the Caribbean (how childish) to deliver a package, in the last 5 minutes of the episode the package is delivered and things don't go as planned, so they kill the bad guys and go back to New York by helicopter. A shallow plot, with no action, and little humor, the worst thing is that you keep waiting for something to happen and nothing happens, the worst is episode 4, nothing happened.I'm wondering if I should watch the next one, what a low-budget series, they try to make up for the lack of action with a bit of sex, but they don't show anything. Zero breast. So no humor, no sex, boring and endless narration for 40 minutes in episodes with nothing happening. DON'T WATCH, it's a waste of time.",IMDB,Don't waste your time,1.0
"Love Donald Glover from Community but do not understand casting of Myra Erskine. This was potentially a prime role for a myriad of actresses, yet I can not understand the complete swing/miss on ""Mrs. Smith"".The Initial suspicion of the protagonist partner is understandable, but the sudden ""hookup"" is jarring and inexplicable.The role of ""Mrs Smith"" should be an alluring femme fatale. Ms. Ersine is best cast as protagonist friend/co-worker but not a ""risk your life"" love object to base a series on.I had high hopes based upon the original movie and I truly wanted to like this reboot but after 2 episodes will not be back.",IMDB,Zero Chemistry,1.0
"If it wasn't for Donald Glover I would probably not have watched this.The opening scene was all I needed to see to know I'll only watch one episode and not another. The Range Rover takes quite a number of shorts from two rifles by the lady from the house and miraculously after she is killed the Range Rover casually drives away, headlights and windshield intact, fender and door all nicely polished and not a tyre puncture or burst. The shooter on the other aide of the door still standing. This type of action belongs in 80/90s with Charles Bronson and Steven Seagal.From there it was just the usual action TV series, nothing new. One episode is all I could stomach.Enjoy!!!",IMDB,Predictably the same,4.0
"The best thing of this series is the first 5 minutes and after that it's just one long bore, the storyline (what little there is) is confusing and all over the place, the couple are brought together by some sort of selection programme which is never truly explained and set tasks to complete again which don't make any sense at all. What transpires is one long drawn out dialogue heavy series of scenarios which are not helped by the wooden acting of the characters (especially the male lead).It is such a shame the original film was an enjoyable spy romp with two big characters that bounced off each other, this in trying to be different has failed miserably.",IMDB,Such a let down,4.0
"Besides the fact that the plot lines are totally unbelievable and unrealistic, it's slow, with little action and not especially likable characters. Glover is half-way decent but Erskine is almost painful to watch. The funny thing is, there's ZERO chemistry between these two people; no sexual tension at all! The parts that are supposed to be funny aren't. The parts that are supposed to be suspenseful aren't. The parts that are supposed to be romantic aren't. Maybe the series improves in later episode, but after the first 3, I decided there were better things to watch by a long shot! If you want to watch how it's done correctly, go back and watch the original movie with Pitt and Jolie.",IMDB,No chemistry,2.0
"There are shows that are rewatchable and then there's this slow nonsense that I'll forget about by next weekend.This was so slow with sorta hard hits at the end of the episodes. They finally got it right in the fifth episode where they do the therapy scene and cut into the mission. This is what they should have done the whole time. Jane was your a-typical feminist that can do anything better that you. In a small unrealistic package. They even had a scene where Parker Posey (another Jane) beats Donald Glovers character in arm wrestling..... it's just unrealistic and not believable at all. Back to Jane who is constantly degrading every form of masculinity that John (Donald) has. He can't do anything right. She even makes fun of him for loving his mom to much. While she's just a sad nobody herself. The show keeps trying to make ""I can do anything better than you"" moments the point of the show.Spoiler alert!!Killing off the Brad and Angelina characters in the beginning was just unnecessary. It was like we are killing this story to feed you our nonsense.",IMDB,Slow with a dash of toxic feminism,4.0
"I have a question!Is the IQ level and EQ level of the people who are employed in the CIA and the US Army really at the same level?A high school student acts more professionally when spying on his classmate :)))
The most interesting scene was when he saw Smith's bank card in the market and he had complete trust :))) revealing everything, even their future goals.It was very stupid.A copy of the failed espionage system of the leftists in Russia and Iran (the hypocrites)
It wasn't a good joke, it didn't have a good story and ending.Only good marketing was done for it.In general, it is not worth seeing and spending time.",IMDB,I have a question!,3.0
"I had rated this much higher before finishing the series.I had a lot of fun with the first few episodes. I like both of these actors and thought they have interesting chemistry.Predictably their relationship sours, and it's how the show handles this in the end that mad me change my rating.The show leads us through the increasingly toxic relationship of John and Jane, which is interspersed with some action and comic relief. The toxicness of their relationship can be boiled down to John making some mistakes and Jane treating him like a worthless idiot whenever he does. This they fight over a lot.The show should have ended with them either breaking up or Jane resolving to not be so judgy. Instead Jane caves and says she will have children with John, knowing this will keep him in the relationship, despite her ongoing emotional abuse. It is truly sad and toxic, and makes me hope the show doesn't get a second season.",IMDB,Show gets worse.,5.0
"My wife and I couldn't make it through the first two episodes. It's excruciatingly slow, apart from the opening scene and the very end of the first episode. Beyond that it's a lot of slow paced talking. The two leads have very little chemistry, and though I know Donald Glover is a talented actor, it seemed like he was sleepwalking through it all.We tried to give the second episode a chance, but couldn't make it through the ridiculous ""bark like a dog"" scene.This series is advertised as comedy/action, but there was very little humor to be found. We had really high hopes, but it was a huge disappointment.",IMDB,Boring and Bizarre,2.0
"This was something I was really exited about, sadly I couldn't get past the 3rd episode. It was painfully slow, boring and uninteresting. Watching these 2 and their lack of chemistry was like watching paint dry.Then for whatever reasons that were quite of brand there were moments of what the writers must have thought were funny were nothing but cringe level watching, like on all fours acting like dogs or the frozen penis thing in the bath. I'm an Aussie, crass humour is part of our culture and these still felt wrong to watch.I personally think the wrong person walked away from this project. Would have been a much better show if it was written by Phoebe Wallbanger.",IMDB,Like watching paint dry,4.0
"When I started watching this I loved to watch it, good nice action and some mystery around who they work for. Then the relationship problem started and they could have wrapped this easily up in one episode, but they are dragging it through multiple episodes.it got boring and annoying and for me it ruined a good start and a potentially good action show. And tbh Jane was an interesting character at the start of the show and now she is just very annoying. I personally hate relationship drama in shows or movies, but maybe that's just me. I stopped watching it as I could not take it anymore. Rip Mr and Mrs Smith.",IMDB,"Good Start, but then nahh",5.0
"When I saw this on my Amazon Prime, I thought hmmm... I liked the Mr & Mrs Smith film, it was fab, the music was great, there was a fun premise between two rival assassins and they didn't know until much later.This could have been good, even if the premise had to shift. In the first episode there is a bit of team building where they are given a mission to get a package to a location. This package turns out to be a cake and they don't think much of it, like it could have been a simple test to make sure they are agent material. The cake explodes killing 9 people and then it feels like we are moving into the right territory.But there's a problem. Maya Erskine and Don Glover don't work. Maya Erskine especially sucks the emotion out of the room by being a cold fish. I feel like Don Glover is actually trying but I'm not sure with Maya Erskine and because this all hinges on them being a couple, it doesn't keep me engaged.The original Mr & Mrs Smith had guile, pizzazz and class. This feels like somewhat of a void of a TV show. I had an inkling this was going to be a bust when I saw all 8 episodes launched in binge format. I know it's not going to be great when delivered that way.Could we have had the Mr & Mrs Smith with Parker Posey and Wagner Moura instead? (credited as other Jane and other John). I would have watched that. Sadly not. I wish Amazon would actually pay better attention when making these, or vetting them. Maybe I should get into the business and soak up a few $100m for something entirely lukewarm and ineffectual.",IMDB,Another imposter hanging on a name from the past,1.0
"Anyone pretending that this isnt a remake of a movie that exists...um yeah. It is. The fact is that the entertainment industry cant come up with their on concepts. It's just not possible for them, so they have to take existing ones and put their own spin on it. In this case they are taking this ridiculous theme of two spies under cover as man and wife and trying to be all serious and self important about it like they hard core or something.It's bad for EXACTLY the reasons you would expect. Hollywood needs to stop pretending they're bland, by the book shows are gritty.If you want realism make movie about whats really happening, and dare to be different. Like dare to make a show about a white spy that is really skilled, brave and heroic, and have him retired because of DEI initiative. That would be funny. Then have his female boss, promoted for the same reasons, completely unable to handle her job. Now that would be gritty hardcore, cuz.The movie drags, it's badly written, but also, yeah, it's using that old Panderstone. BTW; The two leads are not attractive. Maybe they are supposed to be realistic looking, but I dont want to see them do anything...sexy.",IMDB,Has anyone seen South Park episode where people got replaced...,1.0
"The characters are selfish, dumb, illogical and immature.Also jealous, irrational and pretty childish and unprofessional.They discuss over and over on so pointless points, like an immature couple just after met up for the spy job.It's not a funny commedy, it's not a serious spy serie.It's not even a mental drama with introspection or thick characters.It's just embarrassing low quality emotional irrational boring drama.Dialogs are so poor and try hard to be funny but are just embarrassing.Quit after three long no-sense episodes.Did I already say this is really embarrassing?Try it and judge yourself.",IMDB,"Childish, dumb and immature and so boring.",2.0
"Tv Series '' Mr. And Mrs. Smith '' is a ''remake'' of the 2005 movie with the same title and the similarities end here. The series is more of a ''Scenes of the marriage'' rather than a spy movie, though there are some action scenes and each episode is dedicated to a different case.However, there are a lot of things that play off camera and it is not easy to piece things together. The pace didn't aid at all to it, as the relationship between the two leads go from total stranger to I love Yous in just an episode. We also never get to know anything about the company that hires them either.Rather, the series is more about the downfall of the two leads' relationship and it focuses on it.The performances were, at least, enjoyable.",IMDB,Not Good Enough,2.0
"Someone was obviously going for an attempt to create water out of arid rocks ... or money for nothing.They definitely spent a lot to create a whole lot of nothing, that's for sure, which is understandable given that the premise itself is absurd.The premise, in fact, it's all that this title has in common with the previous 2005 film featuring Pitt and Jolie. However, that movie ended up mildly entertaining because of the charisma and chemistry between the two leads (and that it didn't take itself very seriously).This series however runs out of charm and steam in the first 20 minutes, once the premise is out. There's no chemistry between the leads, the story lacks any imagination whatsoever to the point where the result is a flat waste of time.",IMDB,At least it doesn't pretend to be a sequel,2.0
"I'll skip past the obvious and now expected current climate diversity casting and get to the main point of why I couldn't make it past the halfway point of episode 1. The most important thing that makes a two-lead show/movie fun to watch is chemistry. Lethal Weapon, Rush Hour, Rizzoli & Illes, Bad Boys, The Other Guys, The Heat, the original Mr & Mrs Smith, etc. These two have NONE. Erskine and Glover have nothin' goin on to make the two of them likeable to watch together. The banter between them is excruciatingly dull, whether that's on them or on the writing. I realize it's not really fair to give such a low rating having only watched maybe 25 minutes of it, but usually 25 minutes is enough for you to know if you're gonna be into any show or movie or not. According to all the positive reviews in this same thread, I'm sure it may pick up at some point, but for me, it just wasn't worth the time investment.",IMDB,Just Couldn't Make It,2.0
"I was losing interest until they killed the cat and then I lost all interest and stopped watching. Too much talking, griping, and drama for a spy show. It's basically a gore-filled soap opera. The episode with the therapist could have been left out entirely. I was only watching because of Donald Glover. The acting was great, but the story isn't really selling me on it. I found myself physically cringing at times. The good parts were too few and far between and every episode made me less and less want to keep watching. It kind of reminded me of the first episode of ""the Santa Clarita diet"" but the second episode of that show really took off and got into the story and the actors all seemed to finally mesh and work together. This show hasn't gotten to that point.",IMDB,The didn't need to kill the cat!,1.0
"It took me 7 tries to get through the first 3 episodes. And i dont feel compelled in any way to sit through more.I tried to watch this because i really enjoyed the 2005 movie, but that this show has shown me is the failure of hollywood. Its just more proof that hollywood is dead, creatively speaking. Nothing original.Lack of a propper script, lackluster acting...it felt like such a chore to watch this. It offers nothing new, its boring beyond belief. I really can not understand that some reviewers give this a perfect score, maybe i watched something else with the same name.Would i recommend it?YES, this is perfect for gitmo to use for extraction of information, otherwise...just let it go, save your time and money, unless you anjoy wasting time and money.",IMDB,Another waste,1.0
"It just doesn't work. Ill start with the negatives. To call this a comedy is a stretch to say the least, it isn't really an action series either, it falls more into the offbeat drama category. The episodes are slow and there's little to no plot in each. The series comes to rely and focus on the relationship between the two main characters. This is where it really fails, neither of them are likeable and more importantly, interesting. I honestly don't care about either of them or what happens to them. This isnt helped by the predictability of their character development. Falling in love, rubbing each other up the wrong way followed by loathing. Donald Glover is a capable and versatile actor but I didn't enjoy him in this at all. I didn't find him remotely believeable as a CIA agent.Some positives, there are moments of great acting from both main actors. Visually, its very well shot and the location shots are nice treat. The episode with Ron Perlman was a particular highlight. Better paced and more engaging than the others. Ultimately these qualities don't come close to redeeming this stinker.",IMDB,Mr and Mrs something or other. Who cares?,2.0
"It's really sad to say, but having nothing else to do while working I binge watched the entire season in a bit over a day. I guess I liked community, but not sure how much Danny Glover's acting was ... well, good even then... I mean, he's fine enough and likeable as a human ?.. but I guess I just thought, hey, it's based off the two titular movies so should be fast paced fun and funny spy thriller, right? Ya! First few seconds lol ""Brad"" Smith endearingly brings up that squirrel! After that? All downhill. These are two dull characters badly acted out, rejects from other programs, but not for anything cool lol simply for being defective... And they take this narrative of boring and defective individuals and spread it over 8 episodes, basically a sad relationship ""dramedy"" following a hollywood type formula without any actual heart, a script acted out for money. Paid for by these really bad adds ... (shame on you amazon lol)I am writing this to balance the odd 8 star + ratings on here. Odd reviews. I don't get it... I don't know if there is a different standard these days. But I guess they probably don't understand me! I literally almost shut it off a few times during the last episode out of sheer boredom and the predictability and unbelievable writing.If I got one thing out of that series, it's the chance to practice my writing a little bit here to express how much of a waste of my time it was.. :-/ oy.. Yeah I hear myself. But trust. Me, unless like me you have literally nothing better to watch while doing something else, or for some reason you enjoy really low level relationship drama, just move on. These are not the Smiths you are looking for...",IMDB,a show about two sad and broken people?..,4.0
"I didn't know what to expect, I honestly have really enjoyed Donald Glovers previous roles and was looking forward to this. I think the late casting change with Mrs Smith is really evident there onscreen Chemistry seems to miss the mark. I also thought the timeline seemed to not be in sync it was like it fast forwarded in the later episodes to a rushed build up to the 8th episode . If your expecting something like the Movie with Brad Pitt and Angelina Jolie this isn't it is very different. I was overall disappointed even though I had low expectations. I am not sure if there will be a season two but I think the writing needs to be looked at and we need to see more backstory development.",IMDB,Miss Fires until......,5.0
"I am a big fan of Donald Glover's music and his show 'Atlanta'. I was a bit skeptical about his role in this show, but I decided to give it a chance... and it ended up being a total bore. It has also been a long time since I saw the original Mr. & Mrs. Smith movie, so I was not really comparing this show to anything in my head.The first few episodes are entertaining as we are learning about the characters, what their job entails, and how they will work together. However, the latter half of the show is a slog. This is a problem I find that a lot of streaming shows have- they try desperately to stretch out multiple episodes with runtime to 40-60 min when, most of the time it isn't necessary. There is hardly any action in the latter half of the show, and when there is, it's nothing special. It's just one tedious conversation after another with some shooting and explosions in between.I was also disappointed in Glover's performance as, for the last several years, he cannot seem to play any other character but himself. He is always just a monotone guy who is a little bit nerdy but also suave. There are even moments in this show when he discussed a few musical artists- WHY WOULD HE BE DOING THIS? His character has mentioned nothing about music before, so why bring it up? We know you are a musician, Glover, but that is not who THIS character is. Come on.The final episode is in itself a total letdown too. The pacing is all over the place and the characters do and say so many things that don't make sense. There were so many opportunities for them to wrap up things in a clever way, but then the writers didn't do anything with it. To add insult to injury, there was a PAINFULLY long sequence where Glover and Erskine take drugs to be honest with one another and it was just really, really stupid and contrived. It reminded me a lot about the ending of the show 'Beef', which I also thought was terrible for similar reasons. I know the rich and famous in Hollywood are disconnected from reality and are probably just used to tripping instead of actually connecting with people, but this is a trope that needs to be nipped in the bud. It's not relatable nor funny nor good writing.I might have gone easier on this show, but that last episode just set me over the edge. The only reason why it's getting 2 stars instead of 1 is for cinematography and the decent first couple episodes. I would suggest maybe just watching for those, otherwise, you can skip this one.",IMDB,Disappointing,2.0
"I sort of feel like Donald Glover is being too clever for the show's own good. Donald Glover is very good, don't get me wrong.Just when it starts to get interesting, it gets...introspective?By the way, how did they fly by helicopter from NYC to the jungle overnight? And how do the two of them avoid getting shot or injured by about 50 bad guys? And they fell hopelessly in love after maybe a week? So of course, you have to really suspend reality.The show is barely good enough to keep me from bailing on it, and I'll probably make it through the last few episodes. Hopefully, I'll have changed my mind by then!",IMDB,Meh...,5.0
"I was looking forwards to this series. Sadly it failed to hold my interest beyond part way through episode 2.The cast were somewhat unengaging and had no chemistry.As I mentioned I couldn't watch beyond episode 2 so my apologies if the magic suddenly happened in the later shows.A lot of Amazon TV content seems to have the same 'throw money at it' reasoning behind the production. Perhaps more thought should be used in the choice of actors and also a better script would have held my attention for longer.Let's hope that Amazon learn that all that glisters is not gold.There is huge investment in Amazon's production,but somehow they very often fail to impress.",IMDB,Gave up.,5.0
"The movie was already not a great moment in cinema, but, at least, it had two great, and charismatic, actors.Here we get a remake with, close to, no spy stuff at all, but a study of completely boring relationships, with two actors/singers who aren't really good at it, and/or, not well directed.It's like Hollywood has fallen even lower than fast food. We had McDonald style movies that did their job, like Twister, and Mr& Ms Smith. Wasn't great, but hit the spot.In 2020+, we can't even have that. Only bad remakes of everything, that are as shallow and flat as an ironing board.I think humanity hit its limit on art, philosophy and thinking in general, a couple decades ago.",IMDB,"Not sure why they continue with ""remakes""",4.0
"I did like the idea of making this show different from the movie and, if you will, a bit more 'realistic' or darker. Thanks to other reviewers for hinting at that.I'm not an expert, but the acting seemed pretty good to me.However, I quite couldn't get attached to the characters or the situations they find themselves in.The characters evolve from a cold working relationship to being madly in love, then to hating each other, and suddenly they're discussing having babies with barely any transitions shown. I think I 'rationally' understand it: quite a bit of time passes between episodes, and relationships develop off-screen. But understanding that doesn't mean I connect with their evolution.Even in the last episode, there's a gunfight that somehow goes to show the whole problem: they go from trying to kill each other to not really, to hating each other, to loving each other with no clear transition or reason.Plus: the show ends on a massive cliffhanger, and I'm getting really tired of that.",IMDB,"Some goods, a lot of bads",4.0
