"Title","Content","Rating"
"All-round brilliant!","I was so pleasantly surprised with this new series. It was all-round... brilliant! Brilliantly, acted, scripted, directed and filmed and and and all other 'brilliant' applications.John Lithgow (although way too tall for Churchill - who was only about 5'5) played Churchill fantastically! Great acting from him. In fact, I'd say he gave the best ever representation (that I've seen, anyway) of Churchill on film. Similarly, Claire Foy was excellent in the part of the young Queen Elizabeth II. Overall an interesting insight into the mechanics of the Monarchy machine, in which the government and civil servants have considerable influence on what the Royalty can and cannot do. There are a few 'goofs' I'd like to mention but as I can't find the correct location to submit these, I shall do so herewith.GOOFS Episode 3 * when Elizabeth refers to starting off her relationship with Churchill by making sure he knows his place, she mentions ""drawing a line in the sand"". This is a common mistake. When people say this, what - most often - they really mean is ""Draw a line under it""... i.e. end it, finish it. The act of ""drawing a line in the sand"" means 'giving a choice and/or an ultimatum. It comes from the battle of The Alamo in 1836 in which Colonel Travis draws a line in the sand with his sabre, indicating that those who wish to stay and fight should cross the line. it's annoying how this is used incorrectly.* When Edward and Wallace are dancing, they're dancing *attempted* steps of authentic Argentine Tango. This would be highly unlikely to have ever happened as tango, after its introduction to the US and UK, became clinicised, sanitised and made virtually impotent and thus into the modern ballroom form of tango. It is this - the latter somewhat impotent form of tango - that they would most likely have learned to dance.",1
"What a Blunder","The casting blunder in episode 3 reduced my rating from a 10. This new crew is largely dull, uninteresting and mostly unlikeable. If the producers aim was for the public to view the royals as cold, demanding, out of touch and superfluous they succeeded. Season 3 made the show distasteful.",10
"Great season 1 and 2. Season 3 cast is bad","Great season 1 and 2. Season 3 cast is bad. Bring back the previous queen",7
"A truly magnificent series","As someone who held no interest or affection for the British royal family I thought that this series was going to be totally boring and abysmal but boy was I wrong. The Crown is simply fantastic and is well worth watching even if you have no fondness for the monarchy. Personally I found this series to be completely outstanding in so many ways. The story is epic, the drama resonates on an emotional level and the cinematography is beautiful. Also all the actors involved play their roles brilliantly. I take my hat off to the talented individual/s who wrote this series, they really did an amazing job. In conclusion all I can say is LONG LIVE THE CROWN!",10
"Mostly good but quite boring at times","The episodes that focused on Margaret were really hard to sit through. I was bored to tears by this childish, ridiculous person as portrayed in the series. The Queen was played superbly, as always, by Claire Foy. It will be hard to get used to someone else playing that role. A good series, a solid series, but please omit more story line about Margaret. She is a boring, immature person for whom one feels no sympathy whatsoever.",9
"Inspired, enthralling dramatization of what went on behind the limelight","STAR RATING: ***** Saturday Night **** Friday Night *** Friday Morning ** Sunday Night * Monday MorningSEASON 4After the political assassination of her brother Lord Mountbatten (Charles Dance) at the hands of the IRA, Queen Elizabeth II (Olivia Colman) must brave the dawning of a new age. As Britain elects its first female Prime Minister, in the shape of the divisive Margaret Thatcher (Gillian Anderson), whose policies throw the country in to turmoil, Elizabeth watches as her son Charles (Josh O'Connor) strikes up a relationship with Diana Spencer (Emma Corrin), a commoner with her own free spirited will that throws the traditional royal style in to disarray, which blossoms into a tumultuous marriage that bears two children but becomes a desperate facade.It says something that I've come in to The Crown on Season Four, as being no royalist, nothing appealed to me about watching the previous three. However, the 1980s was a funky, transformative period, from the music, to the fashion, to what were then current events going on, and that made the new season look all that more irresistible. The show has been hitting the headlines recently, with some calling for a disclaimer, stating that it's a fictionalised account of real events, but in an age with 'celebrities' baring all in reality shows, the Royals remain elusive to the public, leaving any portrayal of them open to any wild speculation that can be dreamt up.There are many who cling to the saintliness of Diana, especially since her death, about her selflessness and compassion, and how she was too good for the snooty, cold royals (with some even theorizing her untimely end in the Paris tunnel may have been less of a tragic accident and more a calculated bumping off!), and this show certainly plays to that impression. All the more wonderful, then, that in one of three powerhouse female performances, Corrin captures her shyness and vulnerability so perfectly, while Colman fits the skin of the queen to a tee, and Anderson absolutely nails the determination and conviction of Thatcher.There was never a more explosive time in British politics and culture than the 1980s, and with such an iconic time serving as the backdrop, and with such magnificent performances, something I wouldn't normally be interested in has proven to be quite a pleasant surprise. ****",9
"God Save the Queen","I just finished watching The Crown..on my phone...it was beyond splendid!
My family and I lived in London twice...in the 1960's and again in the 1970's.
Every part was perfectly cast. The costumes...the sets ..the locations...spot on!
I actually remember watching the news reports from Wales, while we were in our hotel at the start of our first residency, after that horrific event.
The cast was beyond amazing...the locations splendid...bravo to all.",10
"Thought this might be my first 10 star review... but not quite","Wasn't going to even watch this as the topic wasn't of that much interest, felt like another period drama candidate... but it was lockdown and there wasn't much else to watch so decided to give it a go!
When I started I was going to make sure I watched at least two episodes just to get into it, but that wasn't necessary, I was on board after episode 1.
Only need a few superlatives to describe seasons 1 & 2.... outstanding! Everything was near the top or off the scale... plot, character, cinematography, set design, direction, attention to detail.... exceptional! Casting was fantastic, with the exception of maybe Prince Philip and the slightly weird facial stares.... but not enough to kill it overall. The Queen and Winston Churchill were easily the heros of these seasons! Seasons 1 & 2 are easily 10 stars!
Then came seasons 3 & 4, and I was expecting the same excellence... but it started to fall off the pedestal I'd put it on, ever so slightly. Actor changes weren't all for the best, though main characters were again deserving of the highest praise. But.... Margaret Thatcher was overdone, Princess Diana looked more autistic than shy, Prince Charles was more prattish, Princess Anne more arrogant and Princess Margaret more annoying than they were in reality.... so there were simply too more characters who were far too easily hate-able which send it off on a strange trajectory... in the end it left me without a core hero, which Clare Foy (Queen) admirably provided in seasons 1 & 2!
Still excellent, the Aberfan episode was one of the most moving hours of drama I've ever seen on TV, you felt like you were actually there, you felt the pain of the families and the community, simply outstanding directing!
But as for the rest well some episodes felt like they belonged more on The Bill than in The Crown, the Fagan one in particular was off track I felt!
Still the first 4 seasons are amongst the best drama I've ever seen on TV, definitely looking forward to the final 2 seasons regardless of any inherent weaknesses!",9
"Simply beautiful","It's rarely that I've watched a TV show that is so perfect even in the finest details! It's incredibly well documented yet seems to be quite impartial. The flaws but also positives of the royal family are well portrayed. It could even be a love hate relationship, at least with the queen. Sometimes you love her, sometimes you hate her.... But I think the royals are so rude nonetheless. Princess Diana is magnetic. So sad.",10
"Interesting","I have to say this show is not what I expected. After watching this, I'm surprised the royal family doesn't just look at everyone and quit. They're treated like dogs on a leash by parliament and have even less freedom than elected members of government do in other countries. I can't believe anyone, let alone a king, queen, prince, or princess, would ever allow anyone to dictate and control their lives this way. If any of this is true, I don't know how they can even stand to be anywhere near each other or how there hasn't been a recent war of the houses. For gods sakes, they're even told what to wear, how to do their hair, when they have to wake up, where they need to go every day, it's just horrible. And that doesn't even count who can they can or marry, where they can vacation, etc. Quite frankly, if any of this is true, someone needs to slap Parliament on their behinds like their nasty behavior says they should be. At this point, I feel rather sorry for the English royals.",10
"A beautifully-captured and compelling look at an important period in British history.","Visually The Crown is a treat - practically every scene is like an oil painting come to life. Fortunately it also has the across-the-board compelling performances and assured writing necessary to ensure that stunning scenery doesn't count for nothing.",10
"The 3rd Season is extremely good!","The scripts writers of this 3rd Season did a great job, some of the episodes are philosophically deep.~Prince Charles...his forever loneliness and inability to break himself free from the royalty bondage. After the episode about him, I've completely changed my bias prejudice about his later changes in real life.~Also, the interview between Phillip and those three pathetic and shallow American astronauts. It also reminded me that the Moon Landing might be just a hoax, since these three morons didn't even know how to lie through their teeth. They were just some helpless puppets to be manipulated during the Cold War. What a joke!~Phillip's mother, the nun.....what a sad story about a woman during her chaotic life. I was deeply moved by her final days in the palace. The actor is such an appropriate and wonderful cast.~The forever tragic role of Margret. Her self-abject and self-indulgent behaviors in her life seem to become quite acceptable and understandable.~The Queen herself....also a tragic person fatally doomed by the ridiculous British hierarchy.Thank God, the Phillip role has been appropriately replaced; the actor who played that role in the last two seasons was such a disaster!",7
"S1 & 2 were 10 stars - S3 took a turn","I thought a long time before writing this review. I struggle giving the series an overall star rating because seasons 1&2 were so amazing but season 3 is so lacking.Everyone has commented on the actor changes and yes this does impact the characters slightly. But I feel there is a deeper disconnect in this 3rd season. It's really about the writing, storyline and perspective.Seasons 1 & 2 gave us beautiful haunting insight into WHY each of the royal members were the way they were. We subtly saw how they struggled and the ways they found their own selves to be lacking. Insecurities, combined with explanation of how each were restricted and stiffled by their role and duties combined to create characters that even if you didn't like you UNDERSTOOD.Claire Foy was amazing. She gave the queen a glimpse of a backbone, a desire to learn and be better, and the storylines led us to infer that while her hands were legally tied from much impact that she had interest and concern about the country.This 3rd season was written, directed and portrayed in the opposite manner. Scenes are laid out to make the royals act snobbish - even discourteous - to their servants and guests. The queen is written to be not only ignorant due to a lack of schooling but also completely void of interest in knowing ANYTHING. She is played to be flaky, unfeeling, dense and completely ineffective. I understand that part of the story cover years where popular thinking questioned the purpose of the royal family. If this had been tackled in S1 or 2 we would have seen each character's struggle with it and felt for them. As it is in S3 it seems like they don't even feel they are relevant themselves.We've been pampered by the writing and acting in the first 2 seasons. It was a realistic and raw love story to the time and the monarchy. This season is simply a boring flat flop bashing the institution. Weird twist.",1
"No more beautiful Claire Foy...............","I enjoy Olivia Coleman, I do. I really do. But NOT as THE Queen, HRH on 'The Crown'. I have watched oh maybe 45 seconds, well however long it takes for the stamp debacle. NO, NO, NO I ABSOLUTELY REFUSE to believe that Netflix cannot or would not hire a talented makeup artist to GRACEFULLY age gorgeous and very, very talented Claire Foy. I just really do not think I can watch any longer. HUGE MISTAKE Netflix - HUGE MISTAKE. It is painful and so disappointing.
No stiff upper lip for this Yankee. Claire Foy, please and thank you and all that Tommy Rot. Not going to watch. Bobs your uncle, DONE.",8
"Awestruck","I am delighted to have started this series. I have enjoyed Claire Foy in Little Dorrit and the excellent Wolf Hall. She does not disappoint here and must be one of the brightest actresses around. She is a visual marvel.Eileen Atkins as Queen Mary is the most profound thing I have seen on a screen for a long time. Her description of the monarch's responsibility before God to inspire the people is itself an inspiration. I have more sympathy for Queen Elizabeth's position during the post-war social revolution we are still living through. The hardest thing is to do nothing.The series makes one vividly experience history. I mourned the passing of our wartime King. The portrayal of Churchill our national hero, is excellent and I am reminded of the machinations around Thatcher as Eden and other cabinet members look to oust the great man. At episode six and look forward to the rest of the series.",8
"Prince Philip","This is a very good production but Matt Smith as Prince Philip is very poor. I have never known a naval officer with such low self esteem that he gets about with head bowed and looking through his eyebrows! This was the look of Princess Diana. Philip is a much more confident man and not the miserable person depicted.",10
"Good but spoiled by miscasting","This is a wonderfully filmed filmed program which stays fairly close to historical accuracy.The actors all do a good job but the badly matched similarities to such well known figures tends to distract from their performances.John Lithgow does a good job but he is no Churchill. Much the same with the King. To be fair most of the other cast do look and sound like they should.Such a shame, but nonetheless a very good series.But please do not let these small distractions (which may well be only my own) stop you from enjoying, what is a very well produced piece of historical drama.",10
"Top 3","One of the best shows ever period .Breaking bad
True detective season 1
The crown
Are in a different league
Pinnacle of tv dram series
🙌🙏
The changing of actors in every season to show different timelines is a great achievement in keeping
The time lines brilliant
With each passing season it's apt to say
The change of guards is equivalent to change of actors
Each character is very well written .This might be the best British television series to come out in a longtime .The music is unbelievable. Hans zimmer proves why he is the best in original music score soundtrack.The research and theory done is absolutely magnificentPlease watch it and make this show as a benchmark for your tv viewing .",8
"The show was entertaining and educational in its truths, however I have two issues I have.are 1: she use to be kind 2she should've stepped down for prince Charles yrs ago.","At first the queen seemed timid, unsure but caring for her sister and family. Now she STILL behaves like someone is stealing the spotlight! Prince Charles deserved to be king a long time ago and she should've stepped down so he could reign, now yrs have passed where he's been denied that. It saddens me. I respect the crown, monarchy and tradition but she's had her time, and has delayed his. We will be lucky to see him reign long or even at all.",10
"Not Diana","The Crown is one of my favourite shows and up til now they have done fairly well with the casting but they have got it wrong with the actor playing Diana.. she is nothing like her and is carrying the head to the side affectation too far.. yes Diana did that but not to the extent shown in series 4... this actor has spoiled the show for me .",8
"Kathleen Turner","In the pic shown above from ""The Crown"", whoever she is, she looks exactly like Kathleen Turner. Your",9
"This is a very interesting show","This show seems fairly accurate re history. Performances are excellent. Only criticism I would have is actors who play the Kennedys don't look Anything like them. Horrible casting. Maybe that's their slam to us yanks since they don't like us!! Shame on them for not making them look more accurate.",6
"Takes the Crown","Well written script, makes you want to learn more about the British Royalty. Good insight into their lives. Gives the royalty some colour. Love the attention to detail of the costumes and setups. Keeps you wanting more.",1
"just...boring","Okay, so my disclaimer is that I've only watched about a season and a half of this show. However, I think that can provide a perfectly fair assessment. If you're only eligible to review shows that you've watch in their entirety, reviews will skew positive because those who don't enjoy the show likely won't continue watching.Moving on. The production value (what does that phrase really mean...I sound like Netflix when they call every other show ""cerebral"") is noticeable. The costumes and sets (Buckingham palace!!!) are beautiful, and seem to be of the period, without coming off like a tv show set. I even think they did a good job training actors' accents to exude royalty. Claire Foy is perfect as the queen, and the rest of the cast does a great job embodying the smugness of the royal family.Acting and design aside, the story was boring. In fact, because the actors did their jobs so well- becoming the royals- I did not care to learn more about their lives. None of the characters were sympathetic to me. As hard as the show tries to make my like Winston Churchill, he continued to infuriate me. Same goes for the queen, who is already a boring personality to begin with. If you're a history nerd or you like the royal family, I can understand the appeal, but I'm not sure I'll continue watching just to see Margaret live her spoiled bratty life and Elizabeth become the ultimate #girlboss colonizer.",10
"Disappointed","The 3 season is really disappointing. I mean I know this actors but after the first two seasons a new actors looks so incredible to me. I was a real fan of those series and now just disappeared",8
"Not a fan of the royal family","This is well made and I liked the music in the soundtrack, but I must say I was a bit horrified by black people kissing the queen's shoes. Will this not offend people? I'm supposed to write two more lines, well, yes I liked the attention to detail, the costumes, Prince Philip comes across as a bit of a wimp.",10
"I like season 3!","Most of all, I am amazed that they had the guts to present the situation from all points of view...questioning, in each episode, the usefulness of the royal family. I didn't realize that they are so insecure, being afraid all the time that the English people might decide anytime they don't want to support them any more.
That the only joy in life, for the Queen, was to raise horses....
"" Do nothing, say nothing"" - wow, this is their motto, and they are paid generously by the people for that...to live in a golden cage and present "" smoke and mirrors"" shows for their subjects...",9
"What a historical masterpiece!","I've enjoyed the Crown, It's actually the first Netflix series I've seen. Season 2 was great and Prince Charles was the best part in this season along with the plane accident with Princess Cecile of Greece and Denmark. Season 4 was magnificent especially with Princess Diana was the best part of this season and it really moves of how her marital family had treated her badly.And Season 5, this is my favourite season of this series in general and the murder of the Romanov family is one of my favourite historical depictions of all time. I enjoyed the Crown and moving on with something similar like Bridgerton.",9
"In love!","Absolutely loved these first two seasons, not sure how I feel about a new cast for the third! A must watch if you're into period dramas!",10
"Great show with some really interesting characters","Really interesting characters with so what original story and with really good acting from some cast",9
"Excellent actors, high production value and a good history lesson","I started to watch this series while doing the ironing and I admit that when I watch it as the 'main event', I often doze off. Yes, it can be a little boring, even with the exaggeration and dramatization of events.I grew to like the young actors in the first two seasons and it took a while for me to get used to their middle aged versions. However, they are all excellent actors, especially Olivia Coleman and it is impossible not to like her as the dowdy queen who is quite complex underneath it all. I also warmed to the actor who plays middle-aged Philip, as well as Helena Bonham Carter's Margaret. Gillian Flynn's Mrs. Thatcher is quite entertaining, perhaps because it is slightly caricature-like.It's so hard to imagine what it must be like for these people to watch a series about their life and also that for the most part, the actors who play them are much more attractive (except for young Diana, who was prettier in real life).Update Season 5 and 6: I loved Elizabeth Debicki's performance as mature Diana! The actress is even taller and prettier than Diana was, but all her gestures and the way she looks up in a slightly slanted angle conveys very well what I imagine to have been the essence of the late princess' character (charisma and vulnerability). At first, I did not like Imelda Staunton as Elizabeth, because she seemed just plain rigid, unlike Olivia Coleman, who managed to convey complexity behind the rigid facade in almost every scene. However, towards the end of the series, I grew to like Staunton's performance better, especially when Elizabeth was planning her own funeral. I thought that those scenes were very subtle but touching. There are also lots of soap-opera like scenes in seasons 5 and 6, which provide light entertainment (e.g. How prince William and Kate Middleton met at college).",8
"To watch to understand","I really enojoyed The Crown with C. Foy, but could not watch with O. Colman. Think it was a mistake to change actors.Two seasons are worth watching because of the historical background, to understand, what was the monarchy in Great Britain and how it has changed. The Queens figure is amazing.",9
"Waiting for the New Season","You missed 2018. And 4 months from 2019 has passed and you didn't even scheduled season3 ?! Please inform the audience if there will be a season 3 or NOT",10
"Some people just don't understand.","I totally get why the director is changing the cast going through the decades. The reflection of maturity, experience and fatigue through the years is what gives the perfect touch to the seasons. The transition of the actors happened so smoothly that you don't feel the difference between the characters. I'm in awe to see so many great actors in one show. A masterpiece worthy of admiration.",10
"Dominic West does Dominic West!!!","I had no intention of writing a review until season 5 popped up with a whole new crew of actors. The major adult actors have aged literally 15 - 20 years in one year. The kids are still the same kids and only a year older. As a result, the visuals are very strange.Diana is pretty good, as is The Queen. The kids are still the kids, so they're perfect.But they dumped Helena Bonham-Carter as Princess Margaret and replaced her with a tall actress who has none of B-C's sass and vinegar in that tiny body.And then there is Dominic West who has decided that he doesn't need to incorporate any of Charles inflections - which made the original actor so BRILLIANT at morphing into Charles before our eyes!West does West.Season 5 - IMHO - is a train wreck. You can't believe what you're seeing, and it's not ""right"", but you can't take your eyes off of it.I had marked this originally at 7 stars, Season 5 chopped one off. And I might take another one away just for West.",6
"Season 4 reveals the writers' intents all along","Like most people, I was charmed by the first couple of seasons of The Crown and actually bought the DVDs. At that point, my rating was 9.
Season 3 was inferior in many ways, not least because QEII was portrayed as suddenly transformed from a bright dynamic monarch into a dowdy frump. So I began to be concerned about the writers' intentions as we headed to the most controversial period, during the reign of Margaret Thatcher in Downing Street and the 'People's Princess' at Buck House.
Now we're into Season 4 and the roof has fallen in. First we get the cheap shot about the Germans in the palace - they are no more German than they are Dutch (indeed the latter country actually existed at the time), but the royal line is really still Scottish, following the Stuart line that began with James I (VI of Scotland, in turn descended from the earlier Tudor line) and continued via Charles I, Charles II, James II, Mary II, Anne (herself the victim of a recent slanderous film portrayal in ""The Favourite"") and George I (through his mother Sophia, granddaughter of James I) and so on.
And since then we've had manipulation of facts and creation of 'false facts' (ie: pure invention, such as the letter that Mountbatten never wrote) that has all been carefully designed to develop a narrative that undermines both the royal family and the Margaret Thatcher (another victim of an appalling Hollywood biopic ""The Iron Lady"") legacy. For example, not even the majority of miners supported the political extremist Arthur Scargill and they broke away to form a separate union, while they got no support from the rest of the TUC and public opinion turned strongly against them when they murdered a car full of miners trying to break the picket line - yet the modern left-wing narrative is of a country strongly in support of the miners and hatred for Thatcher; pure fabrication!
I am hugely disappointed, especially following on so closely from the final season ""Game of Thrones"" travesty, and will not only not be buying Seasons 3 & 4 of The Crown but will not be watching any subsequent seasons (or any Game of Thrones spin-offs, for that matter).",5
"A terribly wrong cast almost sunk this great series","Matt Smith, who played the role of Philip, Duke of Edinburgh was definitely a horribly wrong cast, even the records shown that he was indeed a womanizer and adulterer when he was young, but casting this Matt Smith, with a long and narrow face, always slant to one side neck, street-thug like walking attitude, more like a clown or jerk instead, a cave-in crescent cucumber face always with a low class mockery smile-like sneer, and worst of all, such a terrible actor to play this important role, I simply couldn't hold myself too keen to watch this series and would tried every way to skip forward every time when he appeared. In China, there's an old saying: ""A rat dropping will soil a whole pot of porridge."" This is exactly what I felt when Matt Smith's face first shown on the screen. Boy oh boy, what an ugly dropping. Another ridiculous thing happened in the 1st episode was when these royal couple changing vows to each other: ""....For better or worse; for richer or poorer..."" Jesus, I just couldn't help laughing out loud! Do you really and seriously think these specific part of the vow could be appropriately applied to the first family of England? Their future could only be Better and Richer and nothing else, folks. So this was a practical joke to a commoner like me.But except this unfit cast to play this important historical role, this drama series indeed is grandeur magnificently made.An afterthought immediately after finished watching S01E09:If compare Jeff Daniel in ""Godless"" with John Lithgow, who played Winston Churchill in this series, John Lithgow should have won the Best Leading Actor instead in this year's Emmy's Award. The role Jeff Daniel's performed in Godless, in my opinion, was good but not great. What Lithgow had shown us is not only great but perfect. His acting talent is at a genius level. I just couldn't believe he was not even nominated at all.",9
"Never leaves you completely...","The Crown has many aspects which make it one of the best, if not the best Netflix series to date (my opinion).First: The Cast. Everybody will have their favorite characters but nobody can deny that every single actor delivers a close to perfect performance. Claire Foy and Matt Smith are amazing as the royal couple who's life gets turned upside down at the death of the Queens father. But the actor who pulls of the biggest feat is Jared Harris. His portrayal of the King and more importantly Elizabeths Father is so touching that his presence is felt even when he is not there anymore. Which is great and gives the story and characters a lot more depth and adds to motivation and sorrow of all the remaining characters.Second: Setpieces, Decoration and everything else needed to immerse you in this time is just superb.So if your after a character piece with a lot of emotions and a superb cast this is for you.",10
"Breathtaking television.","The Crown is arguably the most stunning television series to date. Everything about this Luscious production has been expertly constructed to achieve an end result that is flawless. The cinematography, from its glorious opening titles to the haunting end of of each episode, to the marvellous cavalcade of actors who individually put their own unique spin on the characters they represent, to the scriptwriters who draw each story arc in riveting and clever ways, to all those technical and behind the scenes crew who help build this series to its crescendo...I can only say thank you for such an engaging, intelligent, poignant, moving journey. Not only is it binge-worthy it is worth revisiting again and again.A unique viewing experience.",9
"Much better than I thought","Probably around 5 years ago I watched season 1 which I enjoyed a fair amount just thought it was slow at times maybe I wasn't as much in the mood. Im glad to be giving another chance as it's got every season available and Emmy's coming, crazy how The Crown has won 21 Emmy's so far that's outstanding! The sets are magnificent, brilliant acting, astounding directing, and more entertaining than I could've imagined. I've seen most of the best shows out there along with ones I need to finish, I'll enjoy getting through The Crown learning history of everyone involved. I'm sure this is one of the most accurate and well made series about Queen Elizabeth and everyone related to her. I'd recommend to anyone a fan of period piece drama's spectacular all around!",10
"Ranks With The Greatest TV Drama's Of All Time.","Astonishing on every level; acting, directing, writing and production. It is a masterpiece.",8
"Regal and Real","A wonderously scripted and directed political drama. The cast was brilliant and all the episodes in every season were very impressive. The effort that went into details of the set and props is appreciable and seemed very time relevant.I wait for the release of season 5 .",8
"Good but not very accurate","These sort of productions are not really my cup of tea but I was willing to give it a go. I was pleasantly surprised of how entertaining it was, good script,good acting,good direction etc etc but I really think they didn't have to have princess Margaret lighting a ciggerette up in every and I mean every scene. Yes we get it she liked her smoke, she was even smoking whilst riding a horse. Also when Mrs Thatcher comes into it,scenes where she's mashing the spuds and making the supper in Downing street had me in stitches. All in all though not bad at all.",10
"It's not the about the Glorification, rather realism of The Crown and The Royal Family","As the title of my review suggests, this series is not about the glorification of The Crown or the Queen herself, it's a story of the struggles, intricacies to hold the crown. It's about the justification of the Monarchy in modern times. The struggles of Britain, the interference of crown in it. The dynamics of the Royal Family. The sacrifices of Prince Phillip for Elizabeth.
Moving on to acting, every actor has done a superb job in essaying the role of the respective character. The writing was on the point, the dialogue exchanges between the characters were not the filler dialogues, just to fill the time, like many other shows, the dialogues are meaningful and have an impact on the story. The cinematography and the editing were amazing too, they created the Britain of whatever timeline they followed.
It's a must-watch series, must watch. I highly recommend it, trust me you won't be disappointed.",6
"It's okay","This type of show isn't really my favourite, I find it a bit too slow to watch and in the end I stopped watching it. I haven't seen anything past season 2 so maybe it gets better, maybe I'll catch up with the show but I don't know. From what I watched it was good, actors are talented and the visuals are lovely.",3
"Don't let the truth get in the way of a story.","This series looks good, is videography and sets are very good.Acting is OK too.What lets it down is that the scriptwriters thought nothing of being historically accurate. For instance official papers, released and available for public viewing, show that The Queen never tried to force her sister not to marry Peter Townsend. Indeed the papers show that an act of Parliament would be passed, if she wanted to marry him, that removed Margaret from the line of succession but left her with her royal titles etc. It was Margaret who decided not to marry Peter Townsend, after a visit to him in Belgium. But either lazy script-writing, or the desire to perpetuate a myth, gives entirely the wrong impression of what happened. There is enough within the long reign of The Queen that could easily be portrayed accurately and entertain us with a good story without the need to resort to tawdry misrepresentations.",10
"Season 1-5","4/1/2023 ✅ Season 5The high standard of screenplay writing set by previous seasons has been beautifully maintained - every episode contains double or even multiple storylines which seemingly developed separately but were somehow intertwined to emphasise the theme of that episode. Cleverly crafted.I like the fact that the Waleses' story was being told from the perspective of both the royal family and of Dianna, giving an impression of plausible impartiality. And in my arrogant opinion, Elizabeth did more justice to Diana's part than her predecessor.2020 ✅ Season 42019 ✅ Season 32018 ✅ Season 1&2.",10
"Caused me to read and research British History","Never had much interest in the UK or the Royal family and I couldn't tell you much about the UK except that Scotland doesn't want to be a part of it for the most park and my family genealogy goes back to 1670 there. I find it silly that people are calling for a disclaimer from Netflix that this series is fictional. It's obvious there is creative license being shared when a private meeting or behind closed doors events occur. Regardless of if it's inaccurate or dramatised after watching this series I've spent hours upon hours reading about the events depicted in The Crown. I never would have heard or known about Aberfan disaster, progressive influence to the monarchy by Prince Phillip, the great smog event, or Buckingham burning. I didn't find the last season with Princess Diana disturbing as I remember vividly the media reports and attention during the fiasco of a divorce, the affairs and her death. Overall it's a stunning series and in depth where one wouldn't consider than the then Prince of Wales learned Welsh not understand the significance of that, they could have left it out but they didn't and that's why this series is so good.",10
"Why change the actors?","Claire Foy and Matt Smith are amazing as the Queen and Duke... using aging as an excuse is totally BS as well because they have aged other actors in tv series and films!! I believe that after season 2 the Crown will flop and the only people that can be held accountable are the stupid people who made such ridiculous decisions!! Claire Foy portrays the queen perfectly and she is such an amazing and well liked actress playing such an iconic character please keep her!!",10
"Episode 7","The moon landing episode features a struggling Duke of Edinburgh, played brilliantly by Tobias Menzies. The transformation that occurs within such a short time is simply mezmerizing. Bravo.",10
"defininition of binge watching","Remember this is fiction, not verbatim history but very well acted and written. Super, simply super.",10
"Why replace actors????","The biggest flaw was the replacement of actors to mimic age. Most stupid decision. Otherwise it is an amazing series.",10
"Why I Love The Crown","As someone who loves anything about the Riyal Family, I love The Crown because I just love anything and everything there is about the Royals.",10
"the series stands as one of the majestic English series","After 2 seasons, the series stands as one of the majestic English series.
With a lot of budget behind that is noted in the staging both outdoors and in palace interiors to the changing rooms.
The level also comes in the interpretations where Claire Foy as Isabel II takes all the leading role. The plethora of secondaries are at the same level giving a coral distribution of an excellent level.
The direction on the other hand is quite constant and only stands out in an outstanding way in some episodes (Patterfamilias 2 × 9).
The plot so far dances between domestic and international politics in front of the intimate royal family. This is the most remarkable mistake that I see because although both parties seem more than interesting but the political plots I see a little worse for the overall high level of the series.",9
"Very Good Cinematography","Even though I have no interest in the royals or the lives of the uber-privileged (especially when their flaws are watered down and they are portrayed as a lot more amiable and good-of-heart than perhaps they actually are), I still have to give this show credit where it is due. Firstly the costumes, sets, lighting, camera work; all of these are faultless. The attention to detail (along with a huge budget) help to create a very realistic historical setting, which is sustained even as the in-series years progress. The acting is high-quality from both main and supporting cast. There are some historical inaccuracies and events which have just been made up to support the story/character development. I'm not all that bothered about this use of ""artistic license"" though, it's been standard fare ever since tv began and it won't change any time soon. It is an entertainment show after all, get your history lessons from books, not tv shows!",7
"The first 2 series were fantastic","The first 2 series were fantastic however the current one is awful.
Britain having it's first female Prime Minister was a step forwards, even more so with the head of state also being a woman. Yet Netflix portray them both in a bad light.... I get the impression that a man decided how they would be portrayed in The Crown.
Very sad.",1
"cast","Great series! Great cast! But.. you could have hired some Greek actors to play the Greeks!!!!!!",9
"History as entertainment","Very engaging show representing life of the British royal family since 1950s. Of course, not everything that was presented is true, but it what makes the show even better. You start to feel like you know everything that's going on behind the closed doors.",10
"A most Premier Movie","This movie is about Queen Elizabeth two where she is the heir of the crown after his father the king has passed away. She was at the age of 25 when she had to control a whole country and be the leader of the citizens. She had to overcome lots of obstacles and political issues at that point in 1940s. This movie demonstrates the 25 year old queens love relation and political power she undertakes.The Director successfully uses imagery and symbolism and Metaphor in the movie. The use of visual imagery gives the audience a visual feast. The Crown set as the main object in the movie is to symbolize power and royal ness of the Royal family. Lastly Metaphor was often used in the movie to compare The Crown as the Ground and Sky.I strongly recommend this movie to people who like Political viewpoints and who likes Queen Elizabeth and want to know more about this Royal Family.",9
"""In an increasingly complex world, we all need certainty."" - Elizabeth Regina","Exquisite. A royal & political drama in all its splendour. Each episode's cinematography reminds of a posh film. The stories unfold elegantly, accompanied by excellent music. Such impeccable acting, at the point where even vicious characters are, at times, likeable.",10
"Amazing","This is a true epic. The two first seasons are simply fantastic. Story, cinematography, acting, soundtrack. Just perfect.
I especially enjoy Princess Margaret´s and Prince Philip's stories and evolvement. Top notch acting!",10
