"Title","Content","Rating"
"Why ?","Jennifer Aniston is the most OVERRATED actress in Hollywood history and it's not even debatable ... why is this woman still on TV ? There are many actresses who would mop the floor with her when it comes to acting and they're not getting any movies or shows anymore but this overrated talentless hack gets everything since 1994 ...Like seriously enough of her already it's enough that she got that Emmy handed over to her when she didn't deserve it .",1
"Wake me up when it's over","What a snooze fest. The long awaited, star packed snooze fest. Firstly J Aniston and Reese have passed their prime. They don't have any charisma, Reese has the same monotone acting she always has had, and the show lacks that umph that hooks viewers. The premise is interesting and topical but the execution is terrible. They missed the mark on this one.",5
"Boring, cheap script","They wanted to create a series about nowadays problems, but it's so boring to watch. I don't understand all the hype around it.",1
"Yawn fest","Massive yawn fest with no interesting characters. Hard to get past the fact that the characters are all big name actors. ""Look it's Steve Carrell. There's Reece Witherspoon. Rachel from Friends is married to the guy from Coupling"". I was even more interested in discovering one bloke in the fires I had seen on Snow Piercer. Dull as dishwater.",3
"I can't tell","Season one was really great. Good story and interesting development. The show went down hill from there with seasons two and three. I can't tell if the over the top New York liberalism is being made fun of or glorified. As the show has gone on, I feel like there are very few characters that I like or connected with anymore. Maybe this is intentional. Billy Crudup is absolutely the best. He character along with Reese Witherspoon and Steve Carell hooked me in season one. The story and writing are decent if somewhat predictable. I will be interested to see how season three ends. Just one episode left.",5
"Boring","While it's an original show, the story is riding on the strength of the popularity of the main actors (Aniston, Witherspoon, Carell). It's a completely predictable plot and you'll know exactly where it's going, so when you get up for the fourth time - out of sheer boredom - to get a snack and try to power through the episodes, regardless of how bored you are - you won't feel like you've missed a thing at all. The acting is cardboard, everyone playing a version of themselves, and it's just nothing outstanding or original about it. The fact that some viewers are content with waiting until episode 3/4 to get into it shows how complacent viewers have become of mediocre television. One shouldn't have to spend 2-3 hours to have a story be mildly interesting. If this is an example of what Apple TV is capable of, I'd definitely give it a pass.",2
"Not good.","The car scene is awful. They should have just driven in silence the whole way. Want to watch a his show about about TV news? Watch ""The Newsroom."" Much, much, better.",4
"Milking the concept","Season One was a very good take on morning TV, but the latest offering is just bland.What is wrong with the creators of TV series these days? They come up with a good idea and then just milk the concept until there is nothing of interest left. It treats us viewers as idiots without any ability to discriminate between fresh and mundane. News flash! Most of us can!Some of the reviews here seem to be created by members of the families of writing crew. Yes, they are so wide of the mark that I find i hard to believe hat they are legitimate.The direction is also so-so; just look at the performance of Jennifer Aniston (who needs a top notch director if she is to put in a creditable performance).",2
"Disappointed","This is the second show I've started to like that I gave up on (the other being a million little things). Like a million little things, the first season of this show was great. Then they immediately dove face first into real life. We have the news and we have social media, why do we also need fake tv to tell us exactly what's happening in the world?",3
"The Newsroom it ain't","Desperately trying to be The Newsroom this show fails miserably. While I deeply disagree with Aaron Sorkin's far left politics I have to respect his writing. The Morning Show lacks anything close. In an effort to make up for the depth, wit and intellect they have opted for profanity in their attempt to be 'edgy'. Billy Crudup deserves accolades for bringing life to the script and his character, were it not for him and the ocassional sparkles from Steve Carell there would be no redeeming value.",5
"Jennifer Aniston brings it down","The show is great but episodes that Aniston is featured in brings it down. Her character is so unlikable and too much of a whiny self-absorbed entitled. Yes that's her character but it's also the way JA plays it. She's just a terrible actor unfortunately. Her crying scenes are painful to watch because they're like watching someone pretending to cry, pretending to act sad. It's just not authentic at all. Reese W. Is borderline, a little better than JA. Sadly they just killed off one of the best and most interesting/ complex characters and best actors - Steve Carrell. Its astounding that JA gets the kudos she does. She really is just a terrible actor.Season 3 -
Billy crudup / Cory - continues to be the best part of the show - fantastic.The story is more engaging interesting. But the acting from Aniston is terrible and Reese's acting gets worse too. Both have this awful duck face fake cry that is so distractingly awful. Anistons acting waas briefly better but by end of season it was painfully bad - probably cause she had to show more emotion. Which she and Reese suck at.Production wise - please fire the continuity person. In addition to the many plot holes and story lines they expect you to somehow know (Reed on the golf course? Sloan? Skipping whole pandemic? Flash backs that dont add up) the continuity is so sloppy. Its day its night its same night but the outfits are different.When cory meets paul marks in the hotel he walk IN carrying a folder which he places on the table. When he leaves he hands the folder to the hotel person like it's a menu. I kept waiting for there to be some secret document hand off plot twister... but nope. I rewatched multiple times to see what I missed... nothing.Also they incorrectly make claims to stuff that happened - you go back and watch and it didnt happen - Reeses claim Paul knew exactly what laura said to her - that he quoted her... No he didnt. Her paranoia came outta nowhere and made no sense. I had to go back and rewatch.This goes to the bad acting but the only relationship that shows any ,ind of emotion of feeling like it might be real human emotion is Cory towards Reeses and occasionally Reese toward Cory. Laura and Reese are terrible - zero chemistry or rhyme or reason. It's like they just decide okay - now you two date.The whole eavesdropping / spying / blackmail of a huge company and employees.... they're gonna just IGNORE... THAT'S how they start ""CLEAN"" and ""better""?? Eye roll.Whatever happened in the hospital with cory and reese when they go looking for her brother? They keept flashing back to her washing her hands but never reference what it is. And the whole Chip and Aniston unrequited love... that just comes outta no where. No signs of it - just suddenly theres jealousy in season 2.For the budget they have the writing, story lines, acting, continuity should be tighter. They cant get rid of Aniston at this point I assume Reese will come back. And hopefully the saving grace of cory.It's entertaining to watch and see what happens but aside from Cory its not award winning show.",5
"???","I can not understand how on earth this series got that high rating??
It is (my opinion ) such a boring and bad acting series. I really tried to give it fair chans but no no no......so bad acting.",1
"Loved the first season, season 2...not so much","Too much liberal indoctrination. I honestly thought episode four was a satire, trying to jam as many 'social justice' themes into one episode as possible because, let's be honest, it's just been over the top in the media lately. Nope, after watching the behind the scenes, it was exactly their intention. WOW. They lost me as a viewer...I'll just watch CNN instead if I want to feel bad about my 'privilege'.",5
"Progressive Conspiricy Soup","Good acting and entertaining. But it's so bent left with every progressive conspiricy theory in the past 4 years pushed so far to the extreme that it's comical.If you're not a left-wing radical it's difficult hanging in for certain episodes, especially season 3.From Trump to SCOTUS to COVID, vaccines to the ""insurrection"", calling Bradley's brother a terrorist, lol. And then of course there's climate change and the best was how it was going to kill billions.At times, it felt like watching Morning Joe or The View. Luckily that doesn't make up the majority of seasons 1 & 2 but they lay it on pretty thick in 3. If it weren't for the writing and other very good story lines it would be difficult to watch much of the series.",5
"Disney on Ice, but basically for washed up, well-off actors","This is one of those shows that basically is a cushy gig for big-name actors who once were on the A-list but are just looking for something to do. How can the director even get the best out of these guys? They'll walk off the set if you even glare at them the wrong way. So it's a lazy, low-effort production with bad acting and a lot of yelling and fast-talk to make it seem profound when it really isn't. Instead of just being normal, everything is overacted. Do real news anchors wake up glamorous, pensive and profound? Where are their kids? Why are they always scheming? I've seen this a million times before, instead of taking the opportunity to accurately depict what these people go through everyday, it goes the lazy, cliched route.Pass, this is just a show Apple rushed to get content for their streaming channel.",1
"Ugh","First season was good enough to keep my attention. Second season was not good, but I felt committed and hoped it would take a turn for the better. Third season was horrible.The story lines got so stretched out and the writers/characters tried to make a drama about everything. Each and every issue goes beyond what a real person would think or act. The holier-than-though attitudes approach got sickening. The characters themselves were in constant contradiction. One episode they say/act one way and then three episodes later they say/act exact opposite. Just horrible writing.They just tried to cover way too many social issues. Always trying to make some statement, but doing a horrible job. Only showing one side and presenting it like 99.9% of the world feels the same. A few, very rarely, tried to show a character feeling opposite opinion, but then within a few minutes they make that person apologize for their feelings.Do yourself a favor and do not get caught up in it like I did. I feel terrible about the time I wasted on this show.",2
"There's mo comedy","When you open IMDb page of this show, it says Comedy, Drama. There is no comedy in first episode or it isn't funny enough that I completely missed it. I can barely get though the first episode, the acting wasn't great and script seems weak. I expected more from Apple after watching See, that was brilliant.",4
"Season 3 is Absurdly Obnoxious","While the first season is by far the better of the two, seasons 1&2 are solidly entertaining. Rather than keep the focus on the seriously flawed characters and the challenges requisite with producing TV news, which was at least relatable, season 3 pivots to current events in the most rodeos way. This season is for progressives, by progressives, and about progressives all of whom believe their minority positions on controversial topics are actually supported by their viewers.The J6 and Dobbs leak storylines are particularly ridiculous, but they are only the largest examples among many perspectives on the show that are completely foreign even to the most openminded of us in middle America. They do take a trip to the border to report on the ""crisis"", which of course everyone knows is a lack of abortion pills, not illegal immigration. There's even a ruthless evil billionaire with a rocket company (Musk much?) who is trying to acquire a media company.",1
"Could they use the F word any more than they did????","Aniston has a real mouth on her. Never thought that Rachel Green would ever turn out like this. Reese Witherspoon is very good in the series. I could only watch each one out of curiosity. No entertainment value at all. Just a lot of people with a lot of problems. At least they fit into the rest of the world.",2
"boring tv show about old media","Boring plot and this is definitely garbage with AAA stars in it",1
"Pushing the Narrative","At first I thought, ""The Morning Show"" would show a refreshing and fair take on the #metoo movement. However after a very promising start it seems to have swung into being about promoting the ""narrative"" both of #metoo and the pandemic. If you are okay with the propaganda we've had shoved down our throats for the past three years then you may love this show.Reese Witherspoon delivers a very good performance. Jennifer Aniston however is rather pathetic. Certainly we could call Jennifer's performance very good, but it's not enjoyable to watch (after the first season or so). Steve Carell does deliver great acting (quite a surprise to me as previously I've not enjoyed his work). Billy Crudup is energetic (which seems to be his normal onscreen persona) and plays an interesting character.This is definitely a ""love - hate"" show, with some excellent aspects and some aspects that encourage NOT watching the next episode.",5
"Who wrote this???","The writing for this show is an insult to one's intelligence. A mediocre show with an unbelievable and weak storyline.It's a cheap soap opera poorly acted.Don't waste your time.",2
"You'll love it if you are a liberal.","Not so much if you are not. One line sums it up well when the people that visited the capital on Jan. 6 are referred to as ""terrorists"" - really???While the character names are different, it's obvious who many of them are mimicked after. It's unfortunate that the political viewpoint is purely one sided as the show would hold promise for a much broader appeal if it were to balance out the political views. Although, maybe it really reflects the state of our media today. It's not about reporting the facts anymore but rather making the facts or making up the facts to fit your political parties narrative.",4
"HOW is this show rated so high?!","First of all, the show was pretty decent in the first season. However, Reese Witherspoon (both the actress herself and the character she plays) has rendered it essentially unwatchable. Bradley is the epitome of hypocrisy - judgmental, self-serving, self-aggrandizing, preachy. Overall insufferable. The way her character makes, quite literally, everything about her and what she wants is infuriating. 99% of Bradley's scenes are utterly exhausting.Aside from the godawful leads, the show is just...meh. Characters die, and no one really grieves. They mention someone who was at some point or other a somewhat integral character every now and then, but there's no real concept of the loss you feel when someone you're with all day every day suddenly isn't there (and the deaths that occur were under truly tragic circumstances as well, making the gloss-over doubly suspect). Other characters just...disappear...and the rest of the cast acts like they never existed. Oh, and ""character development""? Not a thing on this show. They display someone as being one way, then have them do a complete 180 for no. Apparent. Reason.I'd like to say it's just bad writing, but the casting is awful, the preachiness is headache-inducing, and I honestly cannot believe I watched this whole train wreck from start to finish. The Morning Show isn't as bad as that Palm Beach show, but it's pretty awful.",4
"Pretty bad","I wanted to like this show. I wanted to love this show. But so far it's just bad. The characters just stand around talking but nothing keeps them together. You kind of feel bad for Alex, but then you realize they've literally stolen this entire idea from the Today show. Maybe the space show will be better. This one is not worth the investment.",5
"Overacting","Jenifer Aniston and Steve Carnell both over acted the scenes after the whole firing incident. So much drama just for a job and both characters were millionaires.",3
"Deleted after 15 minutes......","I watched the trailer and I was looking forward to a good show.15 minutes in, I stopped watching and deleted the series from my watch list.Love Jennifer and Steve, Most of the A list are good actors. Why do you have to build in fake drama and shows of iPhones into every show? Is that what sells? Doesn't matter. Youtube reruns are better than this show.",3
"High expectations dashed","Expectations dashed
Into the sink of crap and washed out.
Expected more of cast but the script fails them as the writers seem flummoxed with the task of achieving a hit for Apple TV plus .
Too many are reaching for the ring that Netflix holds so firmly",1
"The Matt Lauer Story from the POV of the Rich and Powerful","Hey look, it's a dramatization of the Matt Lauer Story where we try to muddy the water about what an extreme monster Matt Lauer was.And Jennifer Aniston's character writes off the victims as worthless nobodies.And the outspoken conservative reporter from Fox News is coming over to save everyone.The rich and powerful are the true victims and we should cry for their over-the-top melodrama.HARD PASS.Mark Duplass didn't suck.",2
"Zzzzz","What a waste of excellent actors. Boring scripts, shallow characters, and to top it all off the clunky, insensitive abuse of the very real tragedy of the Vegas mass shooting. What a dumpster fire. If it were not for Aniston and Carell, it would get zzzzero stars.",2
"Just like every other workplace TV drama (duplicate)","Have fans of the show been living under a rock, all these years? This is such a rip-off of the Nashville series, and a poor attempt at trying to compete with excellent shows like Unreal. Unfortunately, it is done big network style, with annoying political correctness and anti heroes who don't even own being awful human beings. The whole #MeToo thing in season one, got out of hands. But it's the most entertaining season to date. And the way characters kept using Mitch, as a scapegoat for their own bad behavior in season 2, would've been the worst part of a disappointing year. If it wasn't accurate to the current messed up mentality. If depicting them this way, was to turn the show into a satire of the prevailing hypocrisy, in this background and beyond. Then great job writers. Otherwise, eh... I'm yet to watch season 3, but the way the previous one ended, is discouraging me from carrying on with this series. Obviously I love all the actors, and that's the show's strongest suit for me. See all these actors I love in one show, is a blessing. Only it's a shame it is to star in such a mediocre melodrama, with COVID shenanigans and far left agendas smeared all over the screen.Report me all you want, I made a copy of it anyway.",3
"An Italian Scrappy-Doo can't save this mess.","The characters are unlikeable and the plot is meandering. It's so boring that they had to add an Italian Scrappy-Doo character in the second season. It's really laughable.",1
"Overrated","Great cast and acting, but cringeworthy, predictable soap opera plots and constant bickering-and-making-up cycles are tiresome. Not a single likable character on this show.",3
"Season 2 super boring","The only good thing about S2 is that Witherspoon no longer wears that awful wig from S1. Surprisingly boring and without storyline, the second season was just a huge waste of my time.",4
"Lost Direction","I've rarely seen a tv show that I liked as much in its first year only to venture into the wilderness in the second! I had great anticipation for season 2 but I am missing the interaction between Reese Witherspoon and Jennifer Anniston that was so engaging last season. The whole Mitch storyline leaves me disinterested this season. To top off my disappointment, it seems that Jennifer cannot get through an entire sentence this season without at least three or four f-words. I just do not know anyone who really talks like that, even in private conversation. I will finish Season 2, just to see if they can bring off some level of closure and in hopes of a better Season 3.",5
"Eye candy?","Fun to watch to a point, but the two dimensional characters get quickly tiresome. A trusted friend opined that Jennifer Aniston had reached beyond her mediocre standard but she's the same vanilla ice milk as ever. Always love to watch Steve C but the cliche ridden script takes him down, too. The 40 something Reese Witherspoon can no longer play a 30 year old character, so it's just a lot of star power falling flat with only the Chip character offering some true delight amongst the cardboard cutouts. We grew quite bored by episode 5. The show itself is made of the same coarse cloth of the industry it pillories, so the satire falls flat by virtue of its sameness and myopic hypocrisy.",5
"DaHell...?","I'm two episodes in and all I can say is I won't be going any further, this is a show that had potential, which just evaporated like a fart in a car once the window was rolled down.....",3
"Jennifer Aniston can't act in drama.","Halway through the second episode:
Steve is even better in serious roles evident from the movie ""Little Miss Sunshine"". He is just so amazing that an average actress like Jennifer Aniston makes the show look dull. Other actors don't matter yet.",1
"What a Shame!","Watching the first few episodes, I thought this could be something quite refreshing and edgy, something that dared to step outside of the very contemporary dross that is pandering to a woke agenda and actually show both sides of a complex and emotive topic. I was wrong. The final episode reveals that it dared do none of that but rather sought to drive home the tired and fast-becoming-dated notion that there is only one opinion to be had on anything that crosses the METOO line. A quite cringeworthy final scene shows the proclamation of a ""loud and clear"" message as though it is something original and controversial, when all it actually is is pointing to the conventional and only currently acceptable side of the moral compass. One day there will be something which has the guts to challenge, and the intelligence to question, the exaggerated, claustrophobic and wholly dictatorial premise of the METOO movement. Or perhaps accept that there is a debate to be had, that minority opinions that differ from those of the pervasive culture do have the right to be aired. Or, at the very least, accept that there are two sides to every story. This certainly was not it.",1
"The Botox Show","It's probably not fair to judge people on their looks, but it does affect the show. Jennifer Aniston's character is supposed to be a mix of emotions, but her face looks the same with every emotion thanks to that filled up upper lip. It just looks ridiculous. Just as Mindy Kaling, Kate Vernon and Marcia Gay Harden do, flat faces without any expression. Why?The show itself is full of cliché's and has a way to obvious agenda. And I can't understand why a massive budget show like The Morning Show uses godawful green screen scenes. This is a $300 million dollar show.. Well, I guess we now know it's not spend on the production and writing, but on Jennifers upper lip.",3
"Overacted Cliche","Overacted expletives laden string of cliche scenes. Tiresome.",1
"Largely uninteresting","More uninspired storylines about shallow, narcissistic americans and their exasperatingly self indulgent celebrity culture. Aniston and Carell need to be funny, their characters are just loathsome, but there are some memorably evocative and engaging performances by Gugu Mbatha-Raw (Hannah Schoenfeld) and Bel Powley (Claire Conway). Hollywood's efforts these days are largely generic and tiresome. For a truly good episodic show check out the UK thriller ""The One"".",3
"Terrible Show.","Wow, this is a bad series. I painfully watched 3 long episodes. There is not one single character that has any redeemable qualities. They are all two faced. Which doesn't shock me, knowing how bad real life network tv news is. All the characters are written to be selfish and to care about no one but themselves. I'm actually mad that I gave this series a chance. Do not watch.",1
"Very American","In the first 15 minutes, Reece Witherspoon throws a tantrum, Steve Carell throws a tantrum, Jennifer Ainston throws a tantrum and some other guy a director I think throws a tantrum. That was enough for me in what appeared to me a very very American series.",2
"Un enjoyable with characters in constant stress and anxiety","I stopped watching because I simply got tired of watching a show with people being hyper anxious and miserable. I like drama and action but this was just people so stressed out and at their worst - pretty much every single character!",1
"This show is neither here nor there","All the hype about this show is just what it is.. Hype.. None of the characters are interesting or even have something important to say other than self deserving opinions, dialogue is not smartly written, there is no heart to ANY subject matter...Yes there is an important #MeToo conversation in there but it doesn't go anywhere...and frankly it feels that apple has bought that golden globes awards for Jenifer Aniston just like TWS bought the award for Alex Levy. Sorry Apple, you must have realized the life imitating art part of this.I sat thru the episodes waiting for the storyline to blow me away but it hasn't, until now i don't know what the motivation of Alex Levy character is, yeah she is a narcisist ambitious woman but then every now and then we see her in her ""Rachel"" mode trying to be sweet and kind. It really gets confusing. I feel Reese Witherspoon and Steve Carell played their part better than Jen Aniston as people inside a whirlwind tornado of MeToo. We get the character of Mitch Kesler who is charming but predatory and Bradley Jackson as the newest addition to the group trying to settle in and finding her place, but again for the 1st season there is NO CHARACTER ARC for them at all?? There is not ONE Single Character in the series that have an anchor, nobody seems legit, nobody knows what they are doing and nobody understands themselves at all. Its like seeing a bunch of people with lots of money without self integrity running around trying to come to terms with their existantial
crisis they are having.It really felt uneasy watching this show, the same way you feel uneasy when you watch the news... it gives you anxiety, because you just don't know what the hell is going on.",3
"Feels like reality tv","I don't know why would anybody care about any of the characters",2
"Nobody cares about the storyline","Who said TV networks were interesting?
They are the most obnoxious people in the world, doing a story about them is pointless.",1
"ridiculous and incredible show :(","You can't watch anything anymore without being force-fed feminist propaganda...seriously, if I acted at work in the same way as some of the female roles, I'd be sacked on the spot.where are Mitch's lawyers?? ridiculous and incredible show",1
"Great actors and bad writing!","Sorry, but it's just badly made show! Watching it, i feel embarrassed for the actors, which i love and respect very mach!",1
"Not that good","For 15 million dollar per episode, I guess I was expecting more than a ABC/NBC type show. Does not compare to HBO or Showtime standards.",4
"Rachel will always be Rachel!!!!","The show should be ended in the first season and that's it, now the 2nd one is only focusing about Jennifer Aniston and nothing else but her, it's like she is the only character in the show.Rachel will always be Rachel!!!!",4
"Awful, awful, awful","The only reason I tuned in was for Reese. Even he perky face could not save this disaster. Don't bother watching.",1
"Good Actors, Bad Writing","The acting was good because they hired great actors. However the great acting does not out weigh the lazy writing. +10 stars for acting. -5 stars for lazy writing. -1 star for the god awful music selection and the 3 minute intro.",4
"Eh","This show was great until it went woke. Any hints of wokism in the movie business will continue to ruin anything they produce.........................................................................................................................",5
"Interesting until episode 4","Very well acted. Interesting, diverse characters but I felt that episode 4 is going more for shock value. Shame, I was really hooked up until then.",2
"Leaves You Wondering","As we exist in the golden age of television, with a buffet of compelling writing and directing at our fingertips, The Morning Show is underrealized, overstyled grey matter unfit for even the common palate. Disney-sitcomesque, hyper-perfect styling is nauseating to the sight yet an honest veneer for this empty indulgence we are about to consume. A severe and noticeable shortage of depth in its characters can be deduced to a result of dependence on the studding of its cast. I often found myself snickering at the predictability of the plot in front of me even though the show attempts to demand a serious attitude from its viewer. My yearning for spontaneity was ultimately satisfied through awkwardness found in ill-timed reactions of the actors. This measurable inadequacy of nuanced storytelling left me cringing, teeth clenched, ultimately wondering how this production could find any room for accolades that wouldn't raise a curious brow from the public.",1
"Why so much swearing","I don't know why people think that dropping the F word makes a show better? I understand it's use if reasonable, but this is so over the top, I'm not going to watch these shows anymore. It detracts from the story and acting, which are so good in this show.",1
"Pretentious show with big names","They spared no expenses when it came to the stellar cast.I hear the leads are getting paid million per episode However, the dialogue is boring and I could not care less about any of the characters.Everyone on the show is very pretentious. Don't expect to entertained or to sit at the edge of your seat. It's boring. They need to get better writers.",2
"Good Premise Gone Wrong","How could Apple with all its resources, good actors, an intriguing & timely premise create such a disaster? The Morning Show is barely watchable. I found myself trying to hang in long enough to see if it would get better. I have no idea where all the rav reviews are coming from. Sure hope AppleTV figures out what it's about.",2
"Boring","Trys to do too much. poor verion of newsroom.
Apple have paid too much for a avg show, it has a good cast but lacks good writing.",1
"iPhone 12 released before Covid-19","As if we didn't have enough of Covid-19 way before season 2 was filmed. Boring topic producers. On a funny side, how did UBA staff obtain iPhone 12s six months before any other user.",5
"The cast is not I question. It's the writing ... and directing.","You really want to like this show when watching it. The actors are all giving fantastic performances and they are trying their best to make it work.Ultimately though, it's a great cast and premise squandered through bad writing.The sequence of events is forced in a few places in a way that would seem inauthentic at best. The car scene for one. The dialog is just awful in places.The cast has chemistry and if you turn the sound off this would look like a much better show than it is.Love the product placement though.",5
"Boring and unconvincing","I was really looking forward to AppleTV and the prime show they were pushing. Eagerly turned it on this morning at 6am, even got up early...to be utterly disappointed.I couldn't even finish the pilot, it was so boring.Apple has so much money, can't they buy good writers?The best actors and tech cannot replace an interesting story and witty dialogue.I browsed what else is on offer, but the plots alone...inspite of some big names, it does not sound interesting at all.I cannot understand where those 9 star reviews are coming from. Watching my washing machine has more entertainment value.",1
"Watch Hoaxed first","This is as someone else already wrote ""A Left Wing"" ""Bought and paid For"" production. It is as it states a DRAMA in the fact that it is aDRAMA about their make-believe lives. Though as to actual news and news reporting. Nothing is exposed at all. I expected at least a little of real facts of what is going on in the world in say Venezuela, Syria, The Middle East that the real news fails to cover truthfully. NO! What I watched so far was 3 episodes of Holywood drivel that really doesn't appeal to NEWS at all. Sorry but there are many better series out there that deserve more recognition than this show.",5
"Disappointing","With such a stellar cast, I expected so much more. One episode was enough for me. Gratuitous F-bombs dropped every other sentence! Why is that necessary? Makes you wonder if real news anchors communicate in that fashion off camera...",1
"Started strong then woke happened","The show started strong going behind the scenes of network tv scandals. Then the woke police showed up and ruined the series. Maybe this is what really has happened to network tv.",2
"soap opera","Soap opera - target women 30 - 45 years unexploited.. and how I'm not any of that I don't have time to waist on that!",2
"A better script wouldn't go astray","Whilst I've never worked on a morning show I find it hard to believe that there is as much swearing as they're able to pack into each 40 minute episode.I'm not opposed to a well placed f word at all but I'd like to listen to a show without cringing and having to filter every second word just to get an understanding of the plot.It's not intelligent, nor is a string of expletives flowing from a woman's mouth entertainment.Am finding it difficult to get past the fourth episode as a result.Find some better quality writers Apple",5
"crap","Crude. preachy. condescending. smug. females are good. abortions are awesome! rich-white-straight-men are bad. Bel Powley's over-acting would be too extreme for disney tv. and... climate change. climate change. climate change...",1
"What a waste!","Couldn't get even finish the first episode. Just didn't interest me at all, way too slow and boring.",1
"I can not belive the high ratings","Bad acting. This is not good at all. I can not belive the high ratings on this series! I am kind of picky though.
I say no no no to this.",1
"Awful!","I was looking forward to this show but this is so bad. Twitter and reviews have overhyped this show. Its badly written and I except better from the cast.",1
"Rehash","The first few seaons of this were ok, but this last season is just a rehash of what we have already seen. The writing is sloppy, as is the direction. And some of the acting is laughable - especially from Jennifer Anniston.There are many better series out there, so don't waste your time with this.The first few seaons of this were ok, but this last season is just a rehash of what we have already seen. The writing is sloppy, as is the direction. And some of the acting is laughable - especially from Jennifer Anniston.There are many better series out there, so don't waste your time with this. Pass.",4
"Childish script and some awful acting","If you told me a bunch of 15 year olds are writing the script I would believe you!
Aniston lately talks as if she wants to eruct..like constantly. Some of the actors are terrible, Billy Crudup rocks though!",5
"Hysterical, over acted","Jennifer obviously thought her hysterical, over acting would be a sure fire way to get some award....bzzzzzz NOT.
Billy Crudup (Cory) was fantastic.
The rest? A story of a bunch of corporate prostitutes justifying their Me-Too-Money-Grubbing actions.
Episode 8 was horrible! I FW through most of it.
And the obvious sell-out imbeded ads for hard whiskey were terrible, and one smoking commercial. So, All these educated liberal progressives need lots of hard booze constantly to succeed?
NOT! The lower the class and education, the more likely you are to smoke, drink excessively and die young. Is that the message?",3
"More Steve Carrell and Martin Short Please !","If only we could have made a way less obnoxious plot and theme that involves heroic woke journalists! My gosh, the ten minute cameo from Martin Short and Steve Carrell as they both played serious roles was the best part of the whole series. I actually am a Reese Witherspoon fan and Jennifer Anniston is mostly just a mediocre talent. Big names, didn't land a big punch. These solid ten reviews are a perfect example of a toxic culture that exists in many companies. It's just soooooo melodramatic and forced. Wasn't the entire fallout based on consentual sex? Are we all perfect human beings?",1
"Aniston's performance is weak, episodes never seem to end","You know how at the end of an episode they are queuing an ""ending"" song indicating some climax is coming, and the episode is about to end? Well, no climax is ever there and the episodes never seem to end. It's like they never know when to hit pause. Episodes are long and dragging, with numerous scenes that I found myself asking if it was relevant or provided any crucial information driving the story, the drama or the characters. Simply boring.To top it all off, I honestly think Aniston's performance is so weak it kills the show. I'm not sold on any emotion she tries to build, it's hard to watch.",3
"So boring...","A twenty minutes format per episodes would be more appropriate for this series. This is the example of the series we hate to watch. Nothing's interesting, Steve Carell only. I expected a serial thriller with lots of blood and a realistic universe of television a kind of Cutter...",1
"Me too.","Seriously where is Mitch's lawyers? Mitch cld take them to the cleaners.",5
"Utterly boring","Both Anniston and Witherspoon are good in their roles, but yet the series lacks something that I cannot put my finger on.
Perhaps it's the continuous rambling on so that you feel you are experiencing the whole thing in real-time or perhaps it's just mundane.
While I find the ""Matt Lauer"" story on whom I presume this is loosely based interesting, it could have been accomplished with a 2-hour drama - not a whole season worth of episodes - the content simply isn't that interesting.",3
"Subpar Aaron Sorkin Clone","Good cast and I would guess a fairly large budget, but it lacks subtlety both in characterisation and plot. Pilot only show for me I'm afraid.",4
"Too much negativity","I rated season 1 8/10 and brought it down to 6/10 after season 2, and now nearing the end of season 3, I rate it 4/10. Not only has its quality gone down season after season, I realized that it's too angry and gloomy for my taste. There is zero joy in this show, nor does it make you think about life in any meaningful way. It's just constant strife, drama, fighting, arguments, f-words, and not a single second to redeem all the negativity and gloom with some sense of relief or hope. The plot is dramatic in a superficial manner and none of the storylines or character developments are original or inspiring in any way.All the characters are self-centered, mostly power-hungry, egotistical, and cold. I see enough of such people in my daily life that I also don't want to have to see them on television, when I need a break from real life. I can watch actual news for that.I like Jennifer Aniston, Billy Crudup, and Steve Carrell. Billy Crudup is very good in this show. But I can't like it enough to see it just for his acting. Maybe if times were different and there wasn't already so much chaos and pain in the world as nowadays, I would have watched this show as an escape from reality? I am not sure.With limited time for entertainment in my busy life, I'd much rather watch Ted Lasso, a kind of show that reminds you of humanity in people, or White Lotus, which is funny despite its darkness and also thought-provoking. Another better show that comes to mind is Poker Face, a murder mystery that offers deeper insights into human psyche and relational dynamic.",4
"A soap opera","I was attracted to the show like a magnet after seeing the cast. And everyone delivers more or less, except Jennifer. This is her most annoying role and frankly, I don't understand how she can be that bad. Her sighing, moaning, huffing and puffing, 'Oh my god', 'Oh my gosh', 'Oh Jesus' in practically every single scene is unbearable. Have I mentioned 'Oh my god'. She has smiled maybe a few times in the two seasons. No charisma whatsoever. She portrays this entitled diva, oblivious when it suits her and awake when it suits her, but angry at everyone and worried about herslef all the time. I have wanted to quit shortly into the first season, but kept going because I have time to kill. Her as this big talent and host of a major national TV show is not believable. I wouldn't want to watch an inarticulate and annoying news anchor like her on a morning show so thank god it's not reality. No spice, no width or depth to her character whatsoever.The rest is fine, watchable. Soap about the world of entertainment. Oh god.",5
