Content,Platform,Title,Rating
"A commendable adaptation that manages to create a more atmospheric unfolding of the initial stages of the story than the Chinese version.The production is quite something, the visuals are dazzling, acting is solid... however, one can only call this intellectual & original sci-fi if one has never come across Stanislaw Lem, Ph. K. Dick, R. Silverberg, R. Bradbury etc.Rehashing age-old sci-fi ideas in a postmodern mix that can be entertaining, intriguing, and visually pleasing at the same time is not exactly 'intellectual' and certainly not original.There is a very sharp delimitation point in the series, around episode 5 - when the entire promising thing turns into absurd banality packed full of cliches.Spoiler alert... The pivotal moment of the aliens discovering what lies are and that humans can lie comes after decades of conversations and the deployment of a mind-probing virtual reality game that allows them to select a number of key people. And yet... this civilisation after such a long and deep interaction with the human mind does not realise that we lie... until... one person tells them in an audio conversation.From that moment onward, the tropes of ""we shall build a Moon base"" in, metaphorically speaking, minutes with current technology, the scheme of accelerating a payload with a human in it in a way that (to put it very, very mildly) would not be survived by a human body, and so on and so on become simply painful to watch.It is one thing to have a plot hole of the size of the Mariana Trench in the centre of the entire story, but it is another thing to violate basic science whilst claiming to be operating with the outer reaches of highly evolved science.Unfortunately, it is yet another series that not only doesn't adhere to very old sci-fi ideas that it regurgitates in a tarted-up form, but it cannot adhere even to the laws of elementary logic.And then we wonder why some who have not had previous contact with science fiction end up considering the entire genre as some brainless fantasy with no value.",IMDB,Rehashing age-old sci-fi ideas... with vast plot holes,4.0
"I watched the series because it was recommended to me by a friend. I'm have a bit of a scientific / technical background, and I must say I was shocked at how bad the story was. From the scientific and technical point of view, most ideas in the story were so poorly thought through that it was simply painfull to watch. However even neglecting that, there are also many points in the story that don't make sense. I don't know if the book was better and this is just a poor adaptation beefed up with random indeas, but I can only say that the whole story is so bad. In any case, the series does not merit the title science fiction. It is just a fanatsy series.",IMDB,Bad fantasy story,4.0
"This is my first review on IMDB.I recently read the book and found it enormously difficult to finish. There are dozens of characters. They all (with the exception of Ye Wenjie) seemed like human icebergs, no soul, no layers. The pace of the book is chaotic, full of science that honestly bored me. I'm a fan of Asimov, Sagan, Kaku, Stephen Hawking ... but the way Cixin Liu delivers the science seemed pompous and worthy of a draft. Let's see, Asimov, one of the most brilliant minds of humanity, when he wrote fiction, he cared about plot, about logic, about characters, and he didn't need to throw all his science wisdom at us; he did that in his non-fiction books.Also, for a book that claims to be extremely scientific, it feels outdated and incongruous. I thought the Netflix series would improve these aspects, that it would at least heat up such a cold book, and they partly did, but the story of the book is what it is. And on top of that, they added aspects that also make little sense (even from the other two books) yet simply make the plot holes become black holes.True, some characters in the series are somewhat Soap Opera-like, etc. But there are bigger problems: the main plot. The biggest problem with the series is the story as such, and this is because of the book.1.- If Ye Wenjie receives a warning signal from a race that is theoretically incapable of lying, warning her at least five times not to respond, then why is there any hope for the Lord? The signal is warning her that they are going to invade them, and Ye thinks it's salvation? No, Ye thinks it's punishment and that humans deserve to be annihilated. But neither in the book, nor in the Netflix series do they develop this dilemma well. Sometimes, you think Ye made the choice for the sake of humanity in the long run, sometimes simply for retribution. It could be both options, but it doesn't make much sense. Why is Ye astonished when the San-ti call humans ""bugs"" if they warned her from the beginning that they would go after them?2.- How is it possible that scientists commit suicide just because their data doesn't add up? That doesn't befit a scientist. Science faces challenges all the time. Just now, the Webb is causing a stir in the scientific community, and that is exciting, not depressing. In the series and in the book, the scientists act more like mystics who have lost faith, rather than scientists who want to dig deeper and deeper. In the real world, they may feel frustrated, defeated, for a moment, but mass suicide? Nope. If it is because the San-ti are manipulating their minds directly, then all is lost, because the San-ti can do the same to the prominent leaders of humanity, etc. If it is simply because of the failure of science at certain points, suicide by scientists is unrealistic and absurd.If you need to remove a hard disk from a ship, how is it possible that the best solution is to use nanofibers and to kill everybody? After all, nanofibers are only very powerful and very small blades. The odds of the nanofiber also destroying the hard drive are almost 100 percent. Besides, there were children on that ship. On the other hand, wasn't it better to perform a surgical operation and catch Mike Evans ( ghastly underdeveloped) and seize the technology that was on the ship, the hard drive, etc.? That whole scene makes no sense; it's there just for the Wow effect. Also, for a scientist to lend herself to this, after so much struggle, is a terrible decision for the character.4.- The Sophon is the end of the game. The San-ti can know everything humans do and manipulate what they see. They can make the stars twinkle, place an eye in the sky, make the sky look like a mirror. So isn't it obvious that they can make humanity destroy itself in a few years? It is extremely simple for them. The options are endless. They can collapse power plants, water plants. They can alter atomic bombs (more or less a la Skynet in Terminator)... Besides, if the sophon watches over humans, how come the San-ti didn't know that humans lie? And with the sophon, it's impossible for humans to strategize, since the sophon will always know everything.5.- For the convenience of the script and the book, the sophon cannot read minds. But then again, it doesn't need to. Well, after such a plot hole, humans publicly say they are going to create the walfacer project. Another project that makes no sense. This is from the second book. Dark Forest. SPOILERS FROM, BOOK TWO START HERE!!!!Let's see, that book was written in 2008, before Kepler and Webb. Now we know there are thousands of planets (only in the Milky Way) and many of them could be like Earth. The Dark Forest theory to explain the Fermi paradox is quite poor. I don't mean that it is pessimistic, but rather lame. According to this theory, if someone in space with more technology than us discovers us, we are more or less doomed. But I don't think that's true, since a civilization capable of mastering dimensions (as demonstrated in the third book) should also be able to see and detect us, and yet we're still here. They would only attack if they felt threatened by us, but we are completely harmless to space. The San-ti are right: we are bugs. So what is the stress of killing whatever you see in a dark forest if you are more powerful. That is justifiable for unintelligent predators. It is as if an Orca sailed in the dark sea, and upon seeing a small fish, killed it out of fear, not hunger. The Orca is above such an instinctive survival decision. Besides, the universe is not a dark forest for civilizations that have been able to develop some technology. Even we have ways of seeing the cosmos. Anyway, this theory, and the way they apply it in the book to make a pact with the San-ti (I repeat, a pact when the San-ti have the sophon, which is practically God) is quite absurd. It is to think that the universe is reduced to a jungle full of snakes whose only objective is to survive and not to be killed. It is extremely simplistic.END OF SPOILERS FROM BOOK TWO!!!!!6.- The whole plot of bringing a human brain to space and giving it to the San-ti (this is from the third book) doesn't make any sense either. What can humanity win by doing this? Besides, the San-ti have been studying us for decades with the sophon. I insist, the sophon slays any plot that may come after it, turning them into far-fetched and far-fetched decisions and scenes. Could they be mind-blowings? Uh, if they make any sense, yes. Otherwise, they're just imaginative scenes (science-based mostly) just to be contrived for the sake of being gimmicky.",IMDB,"After the Sophon, it's game over!",3.0
"This series CGI is definitely a stunner. But the series as a whole could have been easier to like with actually sympathetic lead characters in the mix. If you watch episode 5, you will have watched perhaps the only full episode worth the hype this show is getting btw. (Although I also liked the sub-titled historical intro (set in China, circa 1977), that featured an excellent actress who portrays the tortured young Dr. Ye. Meanwhile in contrast to this poignant and serious portrayal of an enslaved physicist who betrays humanity, are the two irritating ""western"" female scientists, Jin and Auggie, who seem to have been cast for their ability to maintain sex appeal even while grimacing or in a state of shock. (Question: Does how good female physicists look in tight jeans impress particle accelerators?) And one other question: how does Dr. Salazar, who is nearly going blind/ being driven insane by flashing numbers scrawled across her vision, manage to apply mascara and eyeliner so perfectly? I got used to this distracting supermodel Einstein schtick after a while, but sheesh, It's just so ludicrous. Btw, I've now watched half of the ""unflashy"" Chinese 30 episode version called ""3 body"" and it's dramatically superior. At least it never reeks of glammed-up sci-fi soap opera like this Neflix version does. Although admiitedly, the final scene was pretty OK.",IMDB,If Einstein was a Supermodel,5.0
"The premise of the story is pretty interesting specially that I know nothing about the source material, but the show is really boring. Cheap VFX, cheap acting, the characters feel like they are cheaply written physicists, like when someone tells you ""I have a a lot of friends who are physicists"".Netflix is trying so hard to become HBO but it isn't able to do that, their big budget shows are a disappointment most of the time. If you enter the 1 hour episode territory I am expecting greatness not yawns and constant time checks.Also remembering the directors brought some really bad memories for me, the north remembers.",IMDB,"Another day another ""try hard to become HBO"" project",1.0
"This started off promisingly. It looked like it was going to be an intelligent drama about astrophysics and the universe. My ears pricked up when the name. Richard Feynman was mentioned.Then it went downhill from there. They go out at night and they see that the ""universe is winking at then'! What the hell are they talking about? Many of the bodies we see in the night sky may no longer even be there because the light from them left maybe thousands of years ago! So how can the universe ""wink"".However, I feel this kind of junk is quite prevalent these days as so many people have no idea about astrophysics, science etc.Netflix seems to be going downhill.",IMDB,Another bit of junk from Netflix!,1.0
"I'm well into viewing this debaclehoping to make sense of it. At this point, it feels like i've wasted hours of my valuable time. I was eager to see this as it released on Netflix. Maybe reading the book would have helped, but now i'm not inclined to do so. This series demands a LOT from viewers, and my humble opinion...not worth it. So, to continue to fill the quota for text, ...this seems another hyped series. Is it a Netflix production? If so, it is pretty much on par with their other offerings....overly hyped. Since i'm well into watching, i will try to finish it, but i doubt my opinion will change. Hope this saves some others from their valuable time.",IMDB,"Obscure, confusing, trying to be profound",1.0
"I am a physicist thus firstly I have to admit the GOT duo's legend has been seriously tainted by this production. To begin with, the casting leaves much to be desired. Physicists are a solemn lot, cerebral, isolationist and not totally sociable. These actors do not come across as authentic scientists, thus making the story less engaging. Also no scientist I have ever met curses incessantly!The reason 3 body was such a success is because it gave a sci fi narrative to complex scientific hypothesis. The books touch upon our concepts of God and divinity. They furthermore delve into the mathematical precepts of the actual 3 body problem. This version is candy coated to absurdity with actors walking through the parts. Did the duo just miss the forest or did Netflix force them to miss the forest. Whichever it is...the forest was indeed missed by an ocean! What a waste of $20 million per episode!BTW, I have watched 10 out of the 30 episodes of the Chinese production, while flat footed, so far it was much more authentic!",IMDB,Misses the mark by a lot,1.0
"I had a rough time with this adaptation. It seems to be missing depth and consistency, both in character development and in how it handles its scientific elements. The disconnect between the seriousness of the situation and the treatment of it on screen, as well as the lack of believable reactions from characters, can definitely hindered the immersion in the story. Plus, the portrayal of the characters' intelligence doesn't quite match up with their supposed roles, it can be tough to buy into the premise of the plot. It's frustrating when a show doesn't deliver on its potential. Still I wonder how does it got above 7 rating.",IMDB,"Smartest people written by dumb writer, acting is just average",4.0
"I mean I have to assume the books aren't this rubbish or otherwise they wouldn't have made this.Actually, that's unfair. There is clearly a good premise here trying to get out. I enjoyed the first couple of episodes particularly. I mean they were all over the place and sort of hard to follow but I didn't mind that.The problem is the good premise just gets butchered by paper thin characters played by very mediocre actors. With the exception of Benedict Wong, who dominates every scene he is in to such a degree it's like he's acting in an entirely different show, the acting is not even second rate - more like fifth rate.Then some of the laughable character development means you just have to watch bad actors reading bad scripts for an exceptionally long amount of time. Honestly got to the point where I sort of hoped they might all die, which would at least have sped the story along a bit.So, in summary, a good idea turned into a bad idea. Which I think is possibly the worst of all worlds.",IMDB,"Haven't read the books, I assume they aren't this bad",4.0
"The story is very catchy in the first two to three episodes. But in the later episodes the story roam arounds a very few people and becomes literally too much boring. It is even becoming unacceptable as apparently these 5 to 6 are the only ""heros"" who could save the earth 😂except the GoT characters, the other ""main"" characters acting seems boring and dragging the story unnecessarily. The series is unique in some terms, but the lazy screenplay sometimes makes it unwatchable.Giving the five stars just because of the exciting first three episodes. If you're beyond episode 3, then feel free to drop. Don't keep false hopes!",IMDB,"Good at first, but too boring later on",5.0
"So far, there is no any adaptation exceed the book. The parts of Luoji'class, put the the Quantum to deep space and many other adaptation in animation exceed the book. The part of LuoJi throw tools and tools divide to multiple is so interesting.The reason why it is said to be a long trailer is the same as I thought before, which is caused by pulling the preparation stories of the last two books forward, so that the audience can only watch the head.Each episode is multi-line, such as the eighth episode with walls and stairs. This is different from what was expected at first. I think the single line is clearer.The part of looking at the bug. It's not very burning. The first half of Tencent's version dragged on, drinking crazy, and the second half became more and more burning, and the score was very good.The opening song is very short. I criticized Tencent's opening song for imitating the West before, but I didn't expect Netflix's own song to be unconventional now.The cruelty of the guzheng plan is well reflected. Tencent version is somewhat weak. In this scene, the people on the boat are fleeing, making the protagonists look like villains. I like this kind of values very much.Ye Wenjie, a staunch believer, was counterespionated by Wade with the recording of Evans and the Lord? The taste of 2DB is too low. They adapted it to a worse version. It must be better that Ye Wenjie, who loves human beings spontaneously. This will more complex and three-dimensional. Of course, Ye Wenjie actually changed because of Qijiatun. But it's better than this.The part of you're bugs is okay. Tencent version is more confusing.2DB is really incompetent. Ye Wenjie and Cheng Jin said this? The same counterespionage as Wade? Ye Wenjie has become a big fool! She even need be teached by Cheng jin, a younger generation? Ye Wenjie's position should run through all three books, and she is a great mentor and wise woman. Hmm. This is not as good as the animation. The part of Ye Wenjie was put on trial in the animation, although she played a villain, at least showed wisdom. Ye Wenjie's plot compiled by 2DB actually seems pedantic.Three factions were reduced to one arrival faction. 2DB brain capacity are really small, so they can't understand original ideal of Ye and the ideal of three factions.Ye's smile was so enchanting and evil when she shows up. What a villain.The part of let's not resist quite elegant. But this is because of faith in the Lord. . Kind of like a dynamic cartoon version. However, the characterization of ye Wenjie in dynamic cartoon version also takes a variety of routes, and only Pan Han is the bad guy.Why does 2DB think its adaptation will be better than the original plot? So far, many adaptations are inferior to the original.Why let Yang take the credit? 2DB can't tolerate there are any good people in China? This is the plot of copying Bai Betrayal Ye in an inferior way.Think of it, if there is no original comparison, the impression of the pure villain Ye is still ok. Unfortunately, there is comparison, 2DB still went to a bad way.When I watch the last episode of 7. Finally, it's time for cosmosociology. As a result, the dialogues are very strange. Is it a new clue to defeat the three-body different from book2? Watch season2. In a word, this part is quite satisfactory, the artistic conception of an old and a young talking about wisdom has been made out. But at first Ye said, I know you don't want to see me. Hey, what characterization? This is. Big villain ye.Will did a good job of following Saul's advice according to the numbers. In the book is filled with inner descriptions.In addition, Ye talks wisdom with saul was not arranged in the first episode or the last episode, which was not very good and was not grand enough. Of course, this characterization of Ye Wenjie itself is not grand. Maybe some reporters wrote a film review saying that the character is flat refers to Ye.It's really great to visit Red Coast Base again without deleting it by 2DB. Actually, Ye of this kind characterization doesn't have to visit Red Coast Base again. And It's also best to visit Red Coast Base again in the last episode.Ye Wenjie was silenced? 2DB can't give an ending of die a natural death. Hey. The scene where the woman talks to Ye looks disgusting. Trying to kill me and pretending.I originally said that Tencent version has shortcomings, I hope this version can surpass it. Who knows it's not as good as that. It is said that 2DB can't adapt well without original books. I don't think it will good if there is. Why not follow the book and change it into a plot with poor effect? It is a good thing to speed up the story. But I didn't ask you to change the plot, and it got worse.Moreover, we already know the plot of the story, so it's no fun to watch the same story again. The animation adds a main line, the four episodes of the Sky-ladder, except for the love drama, the science fiction part is quite good.I watched it at twice the speed. Except for all the Ye parts. But Ye parts disappoint me. YeWenJie is soul role of S1, but 2DB adapts badly. Destroy the original classic characters, 2DB must apologize to the people of the whole world.",IMDB,Not as good as expectations,2.0
"I really can't believe how bad this is. The acting was severely poor, none of them felt remotely intelligent nor likeable. You know when the series is bad when you don't care if all of them die in the series and in this one, I truly didn't care. The plot doesn't make any sense, apparently aliens can guide humans to kill invisibly. If that's the case, how difficult is it for them to kill every scientist in 400 years time? And as a human who will be long gone by then, there's zero urgency.With so many powerful countries etc., if the Earth's fate was based on these scientists, all hope is truly lost.",IMDB,Worst series ever?,1.0
"Besides the bad characters. The entire premise is dumb. There is no way life let alone an advanced civilization could evolve under such chaotic and destructive conditions Also, why would an advanced civilization that had developed quantum tech and built thousands of spaceships not be able to figure out how to travel faster than light? Also, why would they need to conquer a planet that already has a civilization on it, when even our primitive civilization has been able to detect hundreds of exo-planets that could be suitable for colonization? Another thing is why are the scientist characters so unscientific? They hang around bars all the time and put possible mind controlling helmets on without a second thought? Also, how could an advanced civilization not understand such a basic thing as metaphor in a children's story? D & D strike out again.",IMDB,Mediocre to down right bad at best,3.0
"No one in this show seems like an actual person. Every single character is a bad parody with unbelievable, and not uncommonly nonsensical, dialogue.The casting is hit or miss. I like some of the actors for their roles but others seem out of place.Production value is quite good. Even the more mundane scenes are well shot. The way scenes are framed, the lighting, the cgi all look great. Whoever handled the filming deserves major props.The plot seems poorly portrayed. I haven't read the book but can't imagine that the show gets anywhere close. There's a series of clumsy pop culture references. The weight of scenes and decisions isn't properly conveyed. The progression isn't clean or comprehensive. The dynamics aren't well established.Overall, the show is not good. The source material seemed extremely interesting to me and the production value is great. The writing and characters are unfortunately...objectionable. I would have stopped after the first episode if I wasn't so invested. It didn't get easier to watch as the season went on and I won't watch any future seasons and this saddens me. =(",IMDB,Characters are very weak,3.0
"Plot Deviation:
Rather than immersing audiences in the intricate world of interstellar conflict and mind-bending scientific concepts, the Netflix adaptation chooses to prioritize mundane drama over the essence of the source material. Instead of delving into the complexities of humanity's encounter with an advanced alien civilization, viewers are subjected to an excessive focus on characters' emotions, thoughts, and interpersonal relationships.Minimal Sci-Fi Content:
The most glaring issue with this adaptation is the glaring absence of science fiction elements. Merely a fraction of the runtime is dedicated to exploring the fascinating scientific concepts and existential dilemmas that made the novel such a compelling read. Instead, viewers are left with lengthy stretches of tedious character interactions and melodramatic subplots that add little to the overarching narrative.Overreliance on Forward Button:
Thanks to the forward button on the remote, viewers are given the power to bypass the tedious filler content that dominates the majority of the series. With approximately 75% of the runtime consisting of skippable material, one can't help but feel cheated out of the immersive sci-fi experience promised by the source material.Recommendation:
For those daring to venture into the disappointing realm of ""The Three-Body Problem"" on Netflix, it's advisable to keep the remote handy. With judicious use of the forward button, what could have been eight hours of lackluster content can be condensed into a more manageable viewing experience of three hours or so.",IMDB,Science Fiction turned into a boring relationship TV drama,2.0
"You can hear the director uttering: ""give me smoking with pouty lips, more smoking with pouty lips!"", and it's distracting and somewhat disgusting pushing this ""hidden"" agenda. Is it a ""countdown"" to emphysema, the main character sees?Ironic that smoking probably killed more people in the world than a certain revolution mentioned. With a sponsorship from the weapons industry as well, and you are in for a treat of a karma, dear producers....And the show: Very interesting premise and possibly exiting story, but started to get a light cough and itchy eyes after two episodes. Besides Eiza González' overacting, the casting and acting is very good and engaging.",IMDB,It's just one long cigarette commercial,4.0
"""Science is broken"".That was as far as I got.I was already put off by the credits being a straight rip off of Westworld but using strings instead of piano.But two ""physicists"" saying something as dumb science is broken in the first 5 minutes, then one of them committing suicide in what appeared to be a giant tank where the only safety precaution was a handrail that you could just unhook and open, and from that point I could not care less about how stupid the rest of this might get. I watched another half hour to see if it got any better, and all that happened was some prettier people turned up and said similarly stupid things.",IMDB,Science is broken?,4.0
"Regardless of the story, i couldn't stand most of the acting/writing. Most characters behaved like stressed teenagers and the dialogues felt very forced at times, and with a lot of misplaced humor & weird character interactions. The story revolves around scientists, however they are portrayed as if they are high school students, both in how they behave and what they talk about and every apect of scientific nature is dumbed down for the audience (""These damn scientists be doing their science n' stuff"") . I only found the writing and acting of the chinese speaking actors convincing, which made this hard to watch.",IMDB,Unbearable acting & writing,2.0
"Having just finished the amazing Constellation on Apple we were so pleased to see 3 Body Problem had just come out on Netflix.It started so well. The first two episodes were promising, if a little spoon fed in places.The Chinese story line, the murders/suicides of the scientists and investigation of them, the head set and the ""game"". It was all promising.Then the next 6 episodes followed. It suddenly lost its way. It was like a think tank had sat down and come up with every science fiction idea they'd ever had and just couldn't decide which one to go with.So many incomplete stories just falling by the wayside. The absolutely pointless character dying of cancer, his brain and consciousness sent into space for it to all go wrong. I know it lead to the bugs speech, which was a good scene. But what a long drawn out, boring and incomplete story to get there.Maybe I missed parts, as my brain just started to turn off.Thank god for Apple and their science fiction content. With Constellation, Severance and Silo. The Netflix writers should have a word with them.",IMDB,So promising yet so disappointing.,1.0
This could have been a great adaptation but it misses the mark. It couldn't figure out what it wanted to be. A cool sci fi show about aliens coming to earth and all that that implies or Greys anatomy with physicists. And apparently the handful of smartest humans in the world are like 30 and they are all friends. Like Ross Phoebe Monica Rachel Joey and Chandler were JUST the six people needed to save the world. What are the odds they all had coffee together every morning at central perk?! Oh and one of their boyfriends was ALSO needed to save the world due to his job in the Navy. Small world indeed.,IMDB,What could have been,1.0
"I love a large variety of Sci-Fi from the earliest movies and TV shows that exist, all the way up to this current week's available content. However, this story line and plot is so bad I just cannot enjoy it. I've already wasted nearly 3 hours of my life trying to like it.I was really hoping that it would make sense and be something great.Netflix could have ended world hunger instead of spending millions to make such a super terrible series.Now I have to go watch something better to get this terrible show out of my brain.I recommend you don't waste your time with this one.Hope you enjoy your day.",IMDB,"Sorry, I hate this series!",1.0
"I have watched the original chinese version and this is way off due to netflix effect, if you can find the original watch it in chinese, if you can't find it, then.. try to find the book series and read them. Otherwise, welcome to hell of netflix.Chatgpt fill the rest ""The Three-Body Problem"" is a science fiction television series based on the novel by Liu Cixin. It explores a universe filled with unknowns and mysteries, as well as the interactions and conflicts between humanity and alien civilizations. The storyline is gripping, delving into profound scientific and philosophical questions, making it a work rich in imagination and exploration.",IMDB,if you can find it watch the chinese original,5.0
"Adapting novels for the screen often falls short of pleasing original readers, not merely due to the constraints of visual storytelling but due to the vast landscape of imagination that text affords. Each reader's vision of the story is uniquely their own, a phenomenon images struggle to encapsulate fully. For adaptations to truly succeed, they must resonate with a wide audience, faithfully translating the most universally cherished elements of the text while navigating the delicate balance of creative interpretation. However, bold departures risk alienating devoted fans. If you've treasured the original, this adaptation might incite anger and disappointment. If unfamiliar with the source material, it might seem average at best. The advice stands: delve into the novel first, then approach the adaptation with caution. The adaptation's greatest misstep lies in its attempt to localize the narrative within a Western context, avoiding Western taboos through political correctness, yet ironically, this choice only highlights the cultural dissonance further, sparking frustration and disillusionment.",IMDB,No!No!No!,1.0
"Netflix insisting on funding projects helmed by indulgent, entitled amateurs verses artists. The GoT boys trying their best. This is what happens when the ego takes over those who, are at their best, periodically lucky.I can't help but laugh as I type - Eiza González as a scientist and boss of a particle accelerator? Who wouldn't believe that? What a pitiful casting choice. And if the casting is that absurd, how do they expect us to buy into anything else? After the first episode, I decided to discontinue watching and switch to the book, which I've been told far outshines this unfortunate exercise.",IMDB,Typical,4.0
"This was a slow starter. It wasn't until episode that I realised that, far from being serious science fiction, 3 Body Problem is a gloriously bonkers comedy.It wasn't easy to work out for a start as there was a pretty decent sci-fi storyline emerging in the early episodes. Unfortunately it turned out that the scenes set 60s/70s China were only provided the background for the confused main plot line.There's these scientists or something. Some of them put on VR headsets and play a fancy game made by some people on a boat because of aliens and stuff. There's also a guy who made his fortune selling snacks and his school teacher mate... it was so rushed it was hard to tell. Oh, and a boat gets chopped in half with some carbon nanotubes. Then the sky goes weird and everyone decamps to a stately home to make a nuclear bomb spaceship. Huh?The script is clunky and often laugh-out-loud bad. The only character of any interest is Liam Cunningham's Wade - perhaps the most bonkers and fun character in the whole thing. Wade is the boss of a secretive anti-alien agency which is in the unfortunate situation of having to save humanity on what looks like a budget of a couple of hundred quid. The ""agency"" starts off as just Wade and his gumshoe detective sidekick Da Shi, before rapidly expanding by hiring a Navy captain and some glum looking scientists. When the agency relocate from what looks like a 1970s office block to a stately home, the new found power and an expanded budget go to his head and Wade starts issuing increasing bizarre orders, like: build me a spaceship that can go as fast as light, wake me up from cryo-freeze so I can watch the tennis, blast a teacher's brain into orbit with nuclear bombs. He also spends quite a long time shouting at invisible alien computers (the ""siphone"", the ""cellphone""?).Maybe the book is brilliant. If so, I imagine it was more epic science fiction than batshit comedy romp. And that's the problem. Epic sci-fi is pretty... epic. Stories are often long and complex and it takes real skill to convert them into coherent, well paced scripts which are able to carry an audience without decending into absurd nonsense. It all felt a bit rushed and, ultimately, comically absurd.",IMDB,Comically absurd,4.0
"Warning: Vague spoiler ahead.I remember Gomer Pyle saying: ""Fooled me once, shame on you. Fooled me twice, shame on me!'After being let down by the vague ending of ""The Signal,"" another Netflix sci-fi mini-series, I should've known better than to invest time in another. It started out so well then went sideways by about the 3d episode. The beginning, albeit violent, was an excellent film rendition of the brutal cultural wars in China when Mao took over. I was hoping it would be more about that.Anyway, You will be left with more questions than answers at the end. And , you will have to endure more F-bombs than I've ever heard in a series! You've been warned!",IMDB,Do Not Waste your Time,1.0
"Well, I most definitely loved the book, but the series... It's okay, but somehow, I expected so much more. The first four episodes is where it all seems to happen, and the binary army computer is just beautifully made - guess crowd simulation often seems to do the trick. Episodes five to eight seem a bit of a timewaster with nothing much happening in them. Looking forward seeing The Dark Forest and Death's End, but not sure if it will be holding up to my expectations. Anyways, it's not a bad Netflix production, but it's also not one of their best. Believe that series like the Queen's Gambit would have been a whole lot less expensive to produce with ultimately a better impact. Think in this case the book still has my personal preference, but who knows, Netflix may up their game and rethink their strategy for the next two books. It just needs to be a whole lot better than this. So, not bad, but not holding up to the book.",IMDB,"Not bad, but expected so much more from this production.",4.0
I'm not picky when it comes to SciFi but nothing in this show makes any sense. All the concepts are utterly bizarre. Aliens that are cruel and malevolent but don't understand deceit. Laughably complicated ways of getting rid of human agents. Even Goldfinger would be laughing at this stuff. Super duper advanced alien tech that does not actually advance the plot in any way shape or form. Not only that but how did it get to earth. Presumably someone put it together. But alas it matters not because all that tech was meaningless nonsense anyway. I'm not sure if it is the source material or the Netflix implementation but it is super sub par. I decided to finish the season but I think I'll leave it at that and watch me some Dr WHO on Disney instead.,IMDB,What junk,3.0
"Whats going on here.. started ok and interesting. I'm thinking YES let's see where this goes... then by episode 5 and so on... WTF.... That Thomas Wade character is a horrible unlikeable person just horrible, it just didn't work for me. To many unanswered questions, to many WTF moments.. it didn't gel together, sloppy badly written... Fighting a threat that's going to kick your head in, in 400 years... the cancer guy.. Ade Edmondson.. the ship... China 50 years ago, the Chinesecop (but not a cop) .. what a mess... the only thing positive thing I can say is Eiza González is probably the most attractive woman on the face of the earth...",IMDB,What!!,5.0
I can be short about this. The first episodes are promising science fiction about an alien civilisation which makes contact with Earth and are heading towards our planet. But than after a few episodes which make you curious about what's going to happen and make you want te see more it just becomes a lot of scenes of endless and endless conversations between the group of friends.SPOILER ALERT: you will not see any alien nor alien civilisation in the the last episodes.Sometimes it just looks like the writers of this serie just didn't know how to follow up the first episodes and just end up in a lot of talking and talking and talking.,IMDB,"Very, very, very disappointing",2.0
There is the makings of a good show here. However the scientists are supposed to be the most intelligent people on the planet but make the most stupid decision. Furthermore they are incredibly un-likeable.The best characters are the other characters who bring some depth and interest to the show.It's also rather slow. It needs a bit faster pacing and some more interesting characters that are likeable. I hope that the second season is far more interesting and has some really good exciting episodes that raise the bar and has some really good cliff hangers and jaw dropping moments. Which is expected by these producers.,IMDB,Slow,5.0
"Nothing hurts to watch more than shows like this one.It full of interesting ideas, full of seemingly brilliant scientists and what not. There's a big but to all of this, paper thin plot that doesn't pass the low effort scrutiny and all those geniuses just acting dumb, and not showing any of the intelligence that would be associated with their wealth of knowledge.Wiseman said that character can only be as smart as the person who writes him.Hence the best SCI-FI in history came from people who were equal scholars to writers. Science fiction is about science, and core of science is logic. This what this show lacks, and it's just sad.I feel like if characters and let's call it 'the enemy' were making logical choices this story would be a at best feature film long.What we got is pile of contrivance that forces characters to move through story bits.It's not helped by the fact that lead characters are quite unlikeable, smarty pants attitudes, mean to their peers, simply insufferable.Felt like I was watching mean girls but there was no comedy. The show as good cast though, and capable actors but not all of them look very excited to be there and do their job.Liam Cunningham on the other hand, he took every scene he was in by the throat, he has a commanding screen presence in any show he's in, hat off to him.The show overall moves the story at a good pace and is full or exciting reveals, but they will boggle your mind, and make you say what? What now? Really?I made a mistake of confronting reveals with previous events, and with things we learn by episode 6 nothing has a chance to happen the way it did.I don't think show runners desired for bewildered confusion, but that is what I got, my brain is moosh. Please avoid.",IMDB,Show that thinks it's smart,4.0
