"Title","Content","Rating"
"Wasted production values.","I am a fan of history/period drama. I liked ""Downton Abbey"". I am fairly well read on East Coast aristocracy since I am a native Bostonian. I have visited many houses of The Gilded Age and The Victorian Age in America. I think the visual production values are very good.The casting/direction/writing for the aristocrats is all wrong with the exception of Ms. Baranski and Ms. Nixon. Why are the old aristocrats written to be so much real and human than the social upstarts, the Russel family? The gay live-in relationship of the Van Rijn/Adams partners is quite unlikely in that period.The portrayal of Stanford White as a wimpy, middles-aged sycophant in his behavior toward the upstart Russells is also bad writing. White was a dashing rake (in his 20s-30s in the 1880s), noted for his ego and bravado. This illustrates the problem of throwing in real historic characters without doing proper research.Perhaps this production shows the growing disrespect for our real history, lived by real people? Perhaps Julian Fellowes confused which side of the Atlantic his production was portraying?",2
"It's terribly pretty and also one dimensional","It's a big budget soapy. So interesting in that, there are some very good actors in it, but they're not acting . I can't figure out how this happens. Not a one behaves as a real person. It's just silver plate. Watch Gentleman Jack to see the polar opposite. GJ you can bite in to and dent it like 24k. Layers upon layers of real humans. The two leads in the Gilded Age are rice paper thin, so predictable. They must have spent so much money to shoot this, such a shame to not let one actor do what they know to do. In fact, I'm not sure how it's been accomplished! Surely one person tried to throw in a meaningful gesture or a pause that could hook in to my humanness....so it must be being directed out of them! Polished and ...fake. This kind of thing can't hold my attention. I'm surprised it's on HBO. They've come a long way from Deadwood, the Wire, 6 feet Under. Such a shame.",4
"Insulting","This is not ""Downton Abbey"" lite. Awkwardly written, stiffly acted and prosaically filmed, it insults the intelligence of its audience by repeatedly announcing the characters' motivations and intentions, as if they weren't already painfully obvious.",3
"Very Disappointing","It would be foolish of me to parrot everything that has already been posted about what is either missing, contrived or dull about this latest undertaking of Fellowes. But, he must be called on a few extra things.The costumes are magnificent but that's all TGA has going for it. And it's a shame. I was hoping to discover the same magic found in Downton but it not only isn't there, it's practically a parody. From the too bright lighting to the abysmal writing, it falls on every mark that matters.We want to care, to despise, and get involved in the characters but Fellowes has made it impossible by spending too much money and time on the look of the thing and forgetting substance.The wide eyed girl who enters this gilded-not-gold world looks as if she was on her way to work on When Calls The Heart but got lost, Christine Baranski, a fine actress, is utterly wasted, trussed up and delivers pathetic lines with an unnatural constipation, the evil titan should take lessons from O'Brien/Barrow and maybe kick out a cane from underneath somebody, and Mrs. Russell! Give her the hook. She's not even close to being a decent actress no matter how many fancy gowns she wears.If you need any example of the sterilization of this thing, just compare the kitchens of the frazzled yet kind Mrs. Patmore to the freshly starched French chef. We believed she cooked in that kitchen but not so with Frenchie. There's not a bead of sweat on his uppity brow.I signed on with HBO to watch this but canceled it last night. This is, for me, one of Fellowes' biggest mistakes especially considering the opportunity wasted on a fascinating time in American history. Thumbs way down.",1
"The disappointed Age...","I adored Downton Abbey and was so excited for this show but very disappointing. Downton has such appealing characters and drew me in right away. I could not even make it through episode one of this! The characters are monotone and boring - no one stood out. Not likable at all in my opinion. The acting seemed very scripted as if they were just reading lines, it did not seem natural like Downton. Not a fan.",1
"Wake me up","I like the setting, but that is where the compliments end. There are no real likable characters, acting is sub-par, and there is nothing real exciting about the show. The show lacks originality, I feel like they are trying to copy Downton Abbey, but failed. Extremely disappointed.",3
"Disappointing","I had high hopes for this. I truly love period pieces, and I was a huge fan of Downton. However I have to admit I wasn't even able to finish the first episode of this, though I really did try to stick it out. It was so boring, so one dimensional. None of the characters were interesting enough that I'd want to keep watching to see more of them. It's all very pretty aesthetically, but underneath the costume and the architecture this show seems hollow and soulless. I'm confused by how bad it is.",3
"Slow and uneventful.","Do note that time will stand still in this sleepy production. Nothing will happen. You will not have any interest in 90% of the characters. The lead actress is an example of a plain jane, so much so that one feels that is there a backlash against being pretty nowadays? Still, the sets are good. You do get a feel of those times. I would call this a poor cousin of downtown abbey. Sadly that was a much better series on all fronts. This is just about tolerable. Using colored characters just to show 'racial inclusiveness ' is also unfair in my opinion towards the colored people of USA. There seems to be an attempt to whitewash their mistreatment during those times by such lackadaisical efforts. All in all a forgettable effort.",5
"Disappointing","Costumes, Benton, and of course Baranski were great. The rest is pretty terrible. The writing is bad, the casting is bad, the bizarre and intrusive wokeness is bad. Almost every character is competing for most unlikeable. The ""heroine"" can't act and is basically an awful ungrateful brat. I mean her Aunt, who was a complete stranger, took her in out of the kindness of her heart and she can't give it a week before she starts breaking the house rules and telling her Aunt to pound sand? Maybe just a little gratitude? Downton tackled issues like class and sexual orientation with subtlety and nuance. This is just a big old clumsy woke hammer to the face. Pass.",2
"Grossly over gilded.","I'm a big fan of Downton.This is a cheap knock off.The acting is belabored as thoroughly modern actors attempt the airs of old and new money in old New York. It's like trying to sit through mediocre regional theater, ahem, theatre.So thirty-one minutes and thirty-four seconds in I got up and fled never to return.",4
"With a cast like this you'd expect magic","Nope. I imagine it's difficult to act with a late 1800s accent, but as terrific a cast as this has they just couldn't pull it off. The only thing worse was the dialog. Check that, the plot was tedious and soap operatic. Aside from the beautiful sets (which weren't realistic given how clean the streets looked in the horse and carriage era) there isn't much going for this.",3
"My gawd where to begin...","The acting, the dialogue, the staging, the directing, the editing, the set design, the lighting.....I am no expert but if it wasn't for the costumes this would be appropriate for YouTube.",1
"A waste of time and talent","Julian Fellows doesn't realize that American ""royalty"" bears no resemblance to Downton Abbey. He has created a set of cardboard characters and made them a script that is sophomoric. Even Christine Baranski's vitriolic overacting can't rescue this pretentious trash.",1
"Really rather silly and shallow","The ongoing intrigue between the social climbers in NYC is for the most part just ugly to me. If NYC was really like this, I can see how we ended up worshipping wealth above all else in this country. I don't see the series as ""woke"" in any way. Just the presence of people of color and gay people is not in itself ""woke."" A waste of time and talent for the most part. They could have done great things with this amazing cast but they wasted them on a silly, really rather irritating soapy story line.",5
"I'm actually disappointed-","Had high hopes. But it just doesn't quite cut it. It's like watching a Play. The actors, while some are long time favorites, are just so stiff and one dimensional.Just doesn't work for me personally.",3
"Bad Acting and some unfortunate casting to boot!","Is it my imagination or is the acting (and writing) really that bad? Cynthia Nixon is wrongly cast in the role she so hideously tries to play---(stick w SATC offshoot AJLT--though another very bad show) add to the mix...Christine Baranski. Why oh why? So many actors to choose from. Seems like many of the actors are not cast correctly and give what I would call nothing but ""line readings"". Still I like a period drama and will stick with mostly ""listening"" while I knit, meaning I am not really watching------it's a backgrounder........",5
"So bad it's good.","This is a bad show. Even so, I find its ridiculous, unbelievable dialogue and plot strangely enthralling. It's as if I can't wait to see how ludicrous it can get.",2
"Decent period piece soap opera","It's...meh ok. I've watched every episode, as I do like period pieces. The directing, costumes, setting, supporting cast, it's all there. The dialog is not. Some subpar writing in this series. I have to say, Louisa Jacobson as the lead, not a good choice. She adds nothing, and is dead weight. This series could have stood out, with an inspired lead, like what Rachel Brosnahan brings to Marvelous Mrs. Maisel. I don't mean her particularly, but it would take that kind of KA-BLAM to make this anything other than something to set your eyeballs on while you eat a quart of your favorite ice cream.It's fine...not recommended.",5
"The Wooden Age","Was really looking forward to this serial as I love period dramas but this is hugely disappointing. The characters are wooden and may as well carry their script with them as they deliver the trite dialogue. Might have worked better as a musical! However will continue to watch as I love the costumes and the dog.",2
"Less like Downton Abbey, more like ""Downturn Abbey""","This is a soap opera that borrows heavily from the original Downton Abbey series. Many of the cinematography techniques as well as characters used, are the same (except here, they are totally uninteresting and unconvincing). What is not similar however is the rubbish script, the use of D grade actors and a very predictable story! The acting is really bad, more at the level of a ""table read"" or community theater, where the lines are just read. But without the required level of emoting. The series has clearly been done on the cheap (as one can see from the heavy use of CGIs).The series comes across as a venture that screams ""Let's try this and see where it goes"". It probably will not get much beyond one season, or the confines of 5th Avenue!",3
"Nonsense with poor writing and horrible acting","Rounding out a menagerie of bad acting and writing is the lead actress, who appears unable to act despite staffing in the main role. The writing is flawed and over dramatic and feels much more like a poorly-funded soap opera than an HBO show by the creator of Downtown Abbey.",2
"great expectations meet the American acting.","The result is a dreadful one. As much as I talked to myself not to expect much, the reality was much worse. The show is just very poorly acted, bad written and in a whole just not interesting. Good people, if you want to keep the good name of the creator in your memory just avoid this one and hope for something that will be close to ""Downton"" in the future.",2
"ick! Julian Fellowes one trick pony","How bad this is... where to even start? Take the Downtown scripts and characters and reuse them first. UGH. Christine Baransky is no Maggie Smith and giving her pithy lines will never make her cute or funny. The usual overacting on her part -- and now others acting in kind, so disappointingly. And playing little arcs of cutesy music after different lines is so sickening - like ""here - this is so cute!!"". UGH. So sad to see talents like Carrie Coon in this - she's simply awful in this part through no part of her own.I can't believe anyone spent a dime on this thing in times like now when so many people are in need. The whole thing is garbage.",1
"Yet again....","Julian Fellowes loves rewriting history to smokescreen his upper class ancestors and now their friends in New York. The snobbery is between the wealthy and the nouveau rich, but all the class and racial issues that were real are discarded and all the upper class are so terribly terribly decent. It's a distortion that removes all the possibilities for real drama in a time that in real life was fascinating.",2
"Awful","It's an American (and embarrassing) attempt at a Downton Abbey. Honestly, it's all production value and no soul - there is no chemistry between any of the characters and the dialogue is unnatural and full of period piece cliches. Avoid at all costs!",3
"This is a HARD pass and really not worth your time or consideration","You just couldn't get behind the characters...especially the ungrateful and just amateurish actress that plays Miriam...I hope her character won't be a regular. The costumes were beautiful and visually pleasing but that is it....there no depth to the characters or story for that matter..people are better for next Downtown movie...and was so looking forward to this ...now I feel I just truly wasted my hope and optimism. Let's try for better Julianne Fellows..you are better than this...don't phone it in.",2
"Worst victorian spoof ever!!!!","You can all admit that there's nothing much entertaining coming out of a storyline like this genre in the first place. But, however, this came with such a great bunch of supporting roles, production values and customes only to be thwarted by a 40+ looking, plain and untalented main lead of an actress who took every chance she could to act like a 14yr old Judy Garland.I'm not gonna further elaborate but if you value your time and effort as a productive human being, do not watch this series even if you're getting paid to do so.",1
"Trying way too hard","Like every other Downton fan I was looking forward to this show. I'm pretty familiar with the gilded age and the prominent families of New York, but did not expect almost all of them to be introduced or name dropped in the first episode. While everything looks beautiful, the dizzying pace of the introduction of cast and plot was off putting. A slower pace is needed. Also, every time I hear Christine Baranski's butler talk it reminds me how much better Downton was (he played King George in the movie).",5
"Looks like Desperate Housewives","But takes place in early New York. The problem is that there are so few original ideas. Just because you have some good and popular actors, doesn't make the show any good.",3
"S T O O P I D","I believe the general consensus is that it's truly hard to believe there's any Fellows influence. I suppose writing and acting need to be commensurate with the average American's level of education, which is pathetic. It's hard to imagine so much effort and money would go into costumes and scenery (even if it's CGI, which is actually very good); but the acting, dialogue, and overall execution are as profoundly stupid as an episode of Selling Sunset.",1
"I've strained myself trying to drum up interest.","Downton Abbey and Game of Thrones were masterpieces. The Gilded Age and The House of Dragons are not; and yet people dare to view them in the same light.This thing is drab, boring, uninteresting and lazy. It could do with a few murders and illegitimate births. If the characters are gay, lets have some gay intrigue. Am I jaded?I can't say anymore about it. Its just bad. No storyline, no passion, no fleshed out characters...no reason to continue watching. Think I'll go watch Downton Abbey for the 4th time or Game of Thrones for the 6th. An episode of I Love Lucy has much more to offer. Admiring the costumes can only go so far.",3
"Tries but lacking and falls well short","The Gilded Age is to Downton Abbey what The Hobbit trilogy was to Lord of the Rings. Well intended to draft off the elements that were executed so successfully but unfortunately stumbles at every step. Great cast, poorly used and errantly directed. Interesting setting needless due to weak storylines and clumsy dialog. Even the production value and cinematography lack depth and texture. If Downtown is Masterpiece Theater then Gilded is the Lifetime Network equivalent. Too bad.",5
"A turkey with lots of dressing","Once you get past the cringeworthy dialogue, wooden acting by several leads, and plot lines that keep you wondering who cares, the scenery is quite nice.",4
"Another Predictable Soap Opera","Another predictable, boring, forced soap opera.The costume design is great, but everything else is a disaster. Unconvincing characters, hilarious dialogue and disastrous casting.The casting is disastrous and the characters are predictable and forced, but at least it's clear to us at the beginning that there's no point in wasting time on something this bad.The dialogues are hilarious, at times too modern, and everything seems fake and forced. The characters are unconvincing, and the events that follow are predictable, boring, writers simply can no longer write a solid period piece. This looks like a fantasy, a complete parody.The show is predictable, like most of today's film production. Just one episode is enough to conclude that there is no point in wasting time on this disaster. Some things here are completely unnecessary, CGI could be better, after the first episode is over, it was clear that this is the last one I will watch.Nowadays there is a lot of content, unfortunately the vast majority of it is unwatchable, but there are still some good things, and there is a lot of older things to watch, from movies to shows, which are on average much better than today.This show is a typical example of all that is bad in today's film production. I may be a little harsh, but that's because I thought this might be different after all, so my disappointment is even greater.There was potential, but in the end it turned out to be just another disappointment. Fake, forced, and worst of all, exhaustingly boring.",5
"It did not get better","I forced myself to finish the first season in hopes that it would improve and that the characters would grow and become interesting. But no, as usual, Hollywood makes pale copies and think that by just throwing together a bunch of good looking people, it will be a hit. A few of them can act, but there are zero chemistry between them.At the end of the series, I don't even know what a single one of the staffs name is and let alone anything about them.Bigger are rarely better.",2
"Same Dribble different accent","Downtown Abbey with American accents. Why does this guy still live in the past, maybe as a result of his place in the house of lords, he doesn't realise that the real world has well and truly moved on.",2
"Downton Abbey? Don't kid yourselves.","I heard about The Gilded Age on NPR where, as it is very popular, it was compared to Downton Abbey. Well, let me tell you that to compare this to Downton Abbey is a blasphemy. It doesn't even come close. Besides all the other issues other negative reviews mentioned, the characters are simply unlikeable. I couldn't stand their pompous, arrogant and shallow personalities which makes it very hard to become invested in their stories. The acting is stiff as the dialogue is ridiculous. CGI is laughable and looks cartoonish. This show is just a ton of wasted potential of what could've otherwise been a very interesting insight into a fascinating period of American history. Just another victim of a subscription streaming service wars, I guess. Quantity over quality.",5
"Bye Bye!","Dreadful. Two episodes in and I'm gone. As opposed to Downtown Abbey, the producers tried to do this series on-the-cheap. It shows in the third-rate writing, the second-rate acting and the overall look and feel of the series.And, of course, the forced wokeness is annoying.Over and out!",2
"Disappointing !","It starts quite nice ! So you want to continue watching !But after 4 or 5 episodes the serie turns really boring.All we get is people inviting other people for tea or dinner. Thaty's it.I REALLY like Downton Abbey, But this is just unwatchable.There are way too many characters, and none of them has a really interesting storyline.Don't waste your time on this one !",1
"Ugh","An awful attempt to be another Downton Abbey but Christine Baranski is NO Maggie Smith. Julian Fellows has missed the mark. The Gilded Age could have been interesting but the characters don't have anything to offer in the way of excitement.",2
"Writing is terrible","At first I thought it was the acting that was bad, but it is the writing that is so terrible. What are supposed to be witticisms fall flat, the pace is incredibly slow when it doesn't have to be, and in the end it's just boring.",4
"If You Like ""Woke"" You Won't be Disappointed","I realize this is a drama series loosely based on the powerful families that changed the United States, but honestly... the wokeness is rampant and obviously intended to persuade people that don't know any better. Too bad for HBO. Nobody wants to see made up versions of history.",3
"a bit flat","I'm a huge fan of Downton Abbey, and historical dramas/movies in general so I was really looking forward to this title. However I must say I'm rather disappointed. Characters are ... flat..? I'm not interested in any of the storylines, there is no stakes, everything is just centered around money. None of the characters is particulary likable or memorable, can't even remember their names. I will keep watching, but so far it has been a terrible disappointment.",5
"Beautiful to look at but lacking in substance","I'm giving it 5 stars because the costumes, sets, even the hairstyles are all lovely to look at. I'm 4 episodes in and it's simply missing a compelling story. Many of the characters are shallow and selfish and hard to connect with. And it's lacking biting wit. I'm watching All Creatures Great and Small as well right now and somehow the simple stories of a country vet have managed to be more interesting. I'm sure I'll keep watching because I keep expecting something to happen. Also if my employee tries to seduce my husband he'd better sack her and not keep her around to spare my feelings. Don't worry, I'll get over it. Very silly plot.",5
"Beautiful clothes","But beautiful clothes don't make a beautiful story. It feels like the actors are reading their lines. It's stilted, but I'll watch it anyway to see what happens.",3
"Hoping for better to come...","Sorry but the dialogue seemed stiff and stilted. And it seemed to be shot on video where as Downton had a rich film quality about it. The overall flow wast quite there.",1
"Am Dram","The awful drivelling music that nearly ruins every scene strips away any natural ambience. The sets, the costumes and the plot should exude ambience but it just doesn't work. All of the spoken sound appears to be dubbed which renders it expressionless. What a waste of resources.",1
"Fellows' Folly.....pure kitsch and not in a good way","Julian Fellows' new series about the 'haves and have nots' in fin de siecle New York is unwatchable wasting the talents of great actors the like of Morgan Spector, Christine Baranski, Cynthia Nixon and Audra MacDonald, among others. I will watch Spector and MacDonald read a lottery ticket, but watching Baranski, coiffured and dressed up to look like Lizzie Borden, flare her nostrils and utter some of the most stilted dialogue with a straight face is cringe-inducing.",2
"The world according to Julian Fellowes","The problem with Julian Fellowes is that everyone thinks he is some kind of historian, but, he isn't. Fellowes write upper class soap operas with little to no real research. He relies on his audience believing he knows what he is writing about because he has an upper class English accent. But, this man recently declared that Queen Victoria and Prince Albert were trapped in a 'loveless marriage', something he couldn't be more wrong about as historical evidence has proven time and again.Look if you want to watch it because you think Downton Abbey is realistic then that's up to you, but, if you are someone with an understanding of the subjects and likes some kind of effort in having some historical realities then don't bother, you will find yourself being distracted far to much with the inaccuracies.Saying that, the cast are first rate, which is in it's favour.",1
"Gave up midway through Season 2","I really wanted to like The Gilded Age. I love history, that era, New York and Julian Fellows. The first season was good enough to hold my interest to the end. The battle of the old and new rich seems plausible and fit together pretty well.Season 2 was just dreadful. First battling over the opera houses, then wooing a Duke to Newport and adding in racial issues in the South never made sense. It was like let's throw everything in but the kitchen sink and see what sticks. Really none of it does. I'm giving up-I pulled it from my watchlist and will move on to shows that are well written. This one is not.",3
"Boring like you wouldn't believe","The writing so bad it makes the acting horrible...I turned it off with about 15 minutes left in the second episode. If you're looking for something Downton Abbey-esque....watch Downton Abbey.",3
"CG weirdness","I appreciate that Covid has made things more difficult, but I wish they could use more realistic, actual sets. I am continually pulled out of this as it is obviously making extensive use of a green screen. Tip to anyone who works this way - soften the edges of the actors, as they seem to float in front of the scenery.",5
"Downmarket Abbey","I'll watch because I watch all the costume dramas but it's over acted and plot of old money vs new money is over done. I never Understand the sad social climbing. Do you want to have them ad friends or stab them in the back ? Great costumes. Waste of Audra (as usual.). I'll watch and hope it gets better. Belgravia was better if you like this sorta thing.",5
"Disappointing","The gilded age was also a time o grace and elegance. They made this a dog eat dog world where the main characters seem vicious. This is As if it were Billions set in a different era. Do some research not just Downtown Abbey creators cashing in on the US during the era. I will not be watching.",1
"Must we endure a vapid story of the FIRST Gilded Age as we suffer through the SECOND Gilded Age?","Do we need or want yet another drama centered on extremely wealthy individuals?It's disgusting to watch a fictional story of the FIRST Gilded Age when we're living in the SECOND Gilded Age.What happened to HBO? The Sopranos, The Wire, all the great dramas of twenty years ago have been replaced with this vapid dross. Has HBO been bought by Disney?Read the room.Nobody wants or needs this tale of obscene inequality as the nightmare is repeating itself today.",3
"Started strong, finished week","The first season started strong but the family vying to be accepted was way too rich to not be. Still, the cast delivered along with scenery and costumes.Second Season, however, is a disappointment on HBO more than the cast. Yes, spoilers ahead. First, that maid could not have gotten married to such a wealthy man without all those ladies not knowing. Second, you give Ada a ministerial husband which was quite nice, only to kill him off in the next episode? I know time flies but that was a dreadful subplot. Third, Oscar loses all the family money, which was entirely possible, with little to no accountability, only to get it back from the dead priest's estate?I enjoy period pieces but if HBO doesn't write a third season that seems to have some reality and character development, I would say just cancel it. HBO has a history of amazing productions. They need to work on this one.",3
"19C versions of Zuckerberg and Bezos are my ""heroes"" of American progress, HBO?","Sure, Downton Abbey shamelessly romanticized and whitewashed the horrendously unjust, hereditary class hierarchy of the Victorian and Edwardian eras in England. But at least the show had a lot of charm, good acting and writing... and addressed the fact that the forces that would demolish once and for all those last, dying remnants of feudalism -- the social order typified by D Abbey and it's extended world -- was arguably just as bad: World War I, with its unspeakable and senseless brutality, and, along with it, the co-emergence of the merciless destructive juggernaut of modern capitalism. No period of change could be more ambiguous in its lack of anything to really root for; it was the death of one, terrible old social order and the birth and triumph of a monster system that was even more terrifying in its capacity for violence and dehumanization. So even though 90% of Downton was a love story to a fairly tale version of medieval patriarchal hierarchy, it was at least possible to sift below the surface-level romance to find some elements of the tragedy at the heart of this bleak period in which there was real beauty to be lost and nothing really good that could come as a result of all the upheaval the show depicts.The Gilded Age, on the other hand, offers us no such subtly and absolutely zero sense of the tragedy of this period of relentless, revolutionary, change that destabilized the entire social and economic order of the industrializing western world. Instead, it presents itself as a sweet, innocent paean to those great, unsung American heroes... the plucky, self-made made men (yes, the mf'ing ROBBER BARRONS!) who, poor guys and gals, could just never catch a break from NYC's crusty, snobby, bitter, envious old money... those cranky, stuffy, lazy, wanna-be 'aristocrats' who were trying in vain, by hook or by crook, to hold onto their diminishing turf in a world being devoured by the massive unregulated monopolistic trusts that faced no serous, organized opposition -- either from public officials or from the labor class that they so ruthlessly exploited to build their empires. Pity those industrious Russels, with whom we are undeniably supposed to identify, cruelly turned away from countless social occasions, spoken to with terrible snideness about their guache customs, and even denied attendance to the symphony in proper box seating. Oh, the humanity! However did those poor souls persevere through all that indignity?Have we ever really stopped to acknowledge, the show wants us to ask, our nation's profound debt of gratitude to the likes of saintly figures like JP Morgan, Rockefeller, Carnegie, Vanderbilt, or the Russels for their immense contributions to culture, growth, egalitarianism -- and even our world renowned institutions of charity?Oh, boy....As ludicrous as that premise sounds, and despite the show's occasional nods to the utter amorality, corruption, and rapacious greed of the new-money moguls, the bottom line is that that that's *really* the basic frame of the narrative: the 'nouveau riche', as the robber barons are delicately referred to, are somehow proposed as the heroes of our story! They're actually presented as the unjustly treated forces of *progress* we're supposed to rooting for in this self-aggrandizing, revisionist soap opera piece of trash of a show.Yeah, the writing is crap, the characters are stilted, boring and two-dimensional, and the plot lines are cingingly soap-opera level drek. Alas, that's unfortunately what you get with most dramas on TV, including (tragically, IMO, given the glorious golden-age history of unparalleled works of TV art like the Sopranos), on 'premium' cable like HBO. But what makes this show so offensively bad is its basic moral/historical premise: that some of the most virulently sociopathic monsters in the history of the country are the characters we're supposed to like and root for in their quest for ""acceptance"" by the old-guard NYC elite.The terrible quality of all the basic elements of quality TV in the Gilded Age are no big surprise, sadly enough. But excuse me while I puke and cry through my grimacing laughter at the very audacity the most core concept of the show itself.",3
"Downton, but make it not good.","After 2 eps, it's a No for me on Gilded Age.Period costume dramas check a lot of boxes for me, but for them to work, the writing really needs to have a knowingness to it. Downton creator Julian Fellowes wrote all of Downton by himself whereas Age has an American cowriter who's only other credits are Will & Grace, and Zoe Ever After.As a result, the dialogue about class, money, and the need the Old People have for keeping the New People out lacks the verve of Downton Abbey. Downton is quick slices of a rapier. Gilded Age endless pokes from a sharp stick in the same place.Unbelievable set design and likely Emmys for Wardrobe, but other than that, rather bland.",2
"No Downton.. more like High School Drama class...","I was looking forward to this new drama, I love Downton Abbey, but seriously the storyline stinks and Carrie Coon single handedly ruins the first episode, every scene with her was cringeworthy.... Baranski was the only bright spot for me, and didn't need the gay tryst at the end, that pretty much ended the whole season for me.",4
"Like Downton Abbey and yet so different","This series shares similarities with The Downton Abbey. Having the same author, Jullian Fellows, it's not surprisingly.This series takes place in mid-1800s in New York, USA. A new group of wealthy people are rising, threatening the old aristocracy. The new ones wants to be included in the old aristocracy's society, but are not familiar with the social rules, giving all the intrigues. The young generation of the old aristocracy is not so focused on who are the rIght people to socialize with, but who can provide them the fortune making it possible for them to continue their lives in the upper class.The series doesn't contain the same elegance and humor as Downton Abbey, where the viewer grows a deep desire to get to know the various characters better. This desire doesn't grow viewing this series. In Downton Abbey the viewers cheer for the characters climbing up the social hierarchy, but in The Gilded Age these characters are mostly someone's you get to despite because of their behavior and attitudes. Perhaps except for the main character, Marian Brook, played by Meryl Streep's daughter, Louisa Gummer.",5
"Mixed","I absolutely love Downton Abbey so I was excited about this series, but so far I'm totally let down. I can't stand the pettiness of these characters so I find it hard to watch. I hope the story line gets better otherwise I can't see myself sitting through much more. I like the costumes though.",2
"the music is so annoying I gave up","Really, what is it with the frolicking nauseating score? After three minutes I wanted to put my head through the TV screen. I tried watching with the sound off and the subtitles on but I couldn't even look at it. Diminishing returns. I may go back and give another try at some point but for now. It looks and sounds like old soup.",2
"Somebody please wake me up!","Formula 1 race car chassis are made from full, carbon fiber tubs. The stiffness is extraordinary, and few things on Earth could possibly be stiffer.Except...The contrived, non-conversational dialogue must be the reason for the stilted, ice-cold feeling that emanates from every character. Too many plot lines crammed into too short a time don't help. Key characters have atomic clock predictability about how they'll respond to every action, Baranski will be crabby, Nixon will be wimpy, Coons will be aggressive, Spector will be Mr Freeze, Nathan Lane will be....oh dear, that's supposed to be serious? There very little latitude or time for characters to develop. Secondary characters in Downton Abbey had solid backstories. Here, the staff are nearly furniture.Would using British actors faking American accents imbue a Western with authenticity? No. And a world that is essentially unknown to Americans that looks for all the world like English society gentry just doesn't fly with American accents. Too flat. But I suppose its accurate.And as others have mentioned, the sets, conveyances, costumes...everything looks brand-new, just built, just made. Sterile. Fake.Eh.",5
"I expected more...","The casting for me is strange... costumes are amazing. For a show about the new and old money in old New Yorks society... I honestly expected more than dull back biting lines delivered in dimly lit rooms.Downton had so much wit! The Golden Age 6 episodes in is disappointing, but I'm hopeful for it to get its feet under it and bring some of the really talented writing that I know is possible!",5
"Easy, uncomplicated watch but overall a disappointment","I have watched the whole season and managed to do so in two sittings. Definitely entertaining, the costumes in particular are exquisitely designed. Most of the acting is good although I found Marion to be awfully miscast and dreadfully annoying.The problem with The Gilded Age lies in the fact that it will always be compared to Downton Abbey being created, produced and written by the same person. This is no Downton Abbey and if you compare the two you will be disappointed. There are far more characters in The Gilded Age and they are far less developed and, on the whole, less likeable. The Gilded Age is also missing a Maggie Smith character. Christine Baranski does a sterling job in her role but the dialogue is less sharp, far less humorous, and ultimately, less powerful.If you take The Gilded Age as a stand alone, soap opera drama purely created to entertain, set in an interesting period of American history, then you will enjoy it.Overall there are many missed opportunities here. I will watch season 2 simply because it is an easy, harmless, uncomplicated watch but I hope it is written with less of a soap opera feel. Viewers are intelligent and should be treated as such. The Gilded Age is a ""period drama by numbers"" affair that could have been so much more.5/10 for the acting, costume design & set design.",5
"Bland","I don't recommend going into this series assuming it's as good as Downtown or BBC/Masterpiece period pieces. The acting is bad and unconvincing. I'm almost done with the first season and I still have no connection to the characters or storylines. I'm disappointed because this is a fascinating time period to cover, this could've been a great show!",3
"No comparison to Downton Abbey","Please don't compare this show to fabulous Downtown Abbey. Story is boring. Casting is terrible. Like Julian Fellowes's Doctor Thorne series this is just bad. Lead character actors Louisa Jacobson (Marion Brook) & Carrie Coon (Bertha Russell) monotone voices & acting were quite painful to listen to & watch.",2
"Ordinary","If hoping for Age of Innocent, this is more Days of our Lives.Looks cheap, shallow characters I dont care about, either ordinary cast or script (or both).Struggling to get through the first episode.",4
"Crash and Burn","It's a shame how important a story this is to be told right now as the gold plate of America is oxidizing off the leaden flatware that is everything we are or have become, and how far this falls off the mark. The accents, the relationships between capitalist tycoons and their social climbing wives, the dialog, the imagined world is some 1980s fantasy. You know, Wmericans didn't speak like we do now 150 years ago. And so the modern sensibilities of Christine Baransky and Cynthia Nixon, for two examples, glares of the gilt.",3
"Same music as Downton Abbey but no more similarities~","The acting is off, especially by Coon and her characters family. Cynthia Nixon is good as well as Audra McDonald but the script is horrible and awfully pretentious. I'm only one episode in and wary of another.",3
"Okay but lacking.","The costumes and sets are gorgeous. But they dialog is so blunt & ALWAYS obsessed with standing in society or money. And Miss Ada... was she dropped on her head as a baby that a women of her age is such a naive infant in all ways. It lacks Downtown Abbeys full characters & richer stories.",5
"Show got worse as it went along","After the chest episode I would have probably rated this show as a 7 or 8. But I'm glad I waited. This show is just dull. I don't care for any of the characters. The story lines are predictable and boring. Kind of hate watched it to see the beautiful costumes each week.Downton Abbey was a hit because the drama was at the level of a soap opera. Gilded Age lacks the camp and how absurd the plot lines of Downton were.",3
