Content,Platform,Title,Rating
"Slow Horses is used to describe a division of MI5 where they send those agents who have screwed up on some way. Slow is on itself a derivation of Slough as they call it Slough House because it may as well be in Slough for all the concern that the rest of MI5 gives it.Having worked in Slough, I definitely get that analogy.Gary Oldman may just be the greatest actor of his generation and he raises the entire thing from mediocrity to entertaining.If you're anal about plot holes and continuity errors like I can be, you may find some parts irritating, but it's worth watching just for Oldman and quite a lot of fun.This review was done after episode 4 because annoyingly Apple TV have decided to drip feed it in the oldschool way.",IMDB,Worth watching just for Gary Oldman,8.0
"Great story, cast, great sets, costumes etc. All really good. The only problem is the script. It has too many of the usual lazy cliques, (strong female characters, weak male characters, very ethnic cast...) which is a shame as there's s lot to like. It feels like a fresh take on things (US adaptation?) but maybe that's where the cliques come from. This could have been great, but it isn't, it's just good.",IMDB,Pretty good,8.0
"This seems to want to give Succession a run for its money. If you strip down the plot line it's pretty thin with poor character decision making. If you like snappy dialogue over real drama then this is for you. I also can't make out why Olivia Cooke (never heard of her) has such high billing. Who is she and is her character remarkable ? An unresounding NO. It was particularly irksome to hear the Mick Jagger sound track. I think it's time these old timers (and then some) make way for new talent. This screams of an insider club that Apple wanted to waste its money on. Apple, hire talent, not name brands and do real development work next time (à la HBO).",IMDB,"Prioritizes character quirks over plot, real drama",3.0
"Finally one show that respects the intelligence of its viewers! Good story from start to finish. Incredible performances from everyone. Fantastic show, thank you!",IMDB,Incredible!,10.0
"Very amusing detective kind of serie, only the British can create such a amusing and exciting serie.Lots of jokes but not to much and a nice storyline, can't wait for season 2.",IMDB,Oldman is a great actor,10.0
"Looking forward to this series I found it mainly lived up to expectations. This a genre that I like most of all - having read most of Le Carre, Cruz Smith and Deighton - when it is believable, rather than the Ian Fleming type rubbish.However, it sadly has it's failings. And these are in the action sequences: some of them are not believable at all. How someone dashing through a forest, in fear of his life, can be caught so easily by a severely wounded pursuer is just silly, and how often do we see that?! The director needs to get a grip on reality here.The cast is great. You can't go wrong with Gary Oldman - in anything. And Kristin Scott Thomas is perfect as the elegant, but hard as nails MI5 chief. The supporting actors are good too, and there is genuine chemistry between them.When it's all about the dialogue, locations and general storyline this looks like a promising start to (hopefully) the following seven more series. But please - polish up the action. The makers need to take a look at Ozark or Better Call Saul and see how it's done.",IMDB,Should have been a 9.,8.0
"Updated review during Season 3: I won't change my rating but wanted to update to say how frustrated I am with Season 3. The trope of 'we are a band of misfits who must save ourselves from our own people' is boring, overused, and terribly uninteresting. The first two seasons were slick and full of twists, turns, and interesting characters. This season is just shooting and yelling. Boring.When I heard the first line of the opening song...the title of my review...I knew that I was in for a wild and exhilarating ride. And I was not disappointed. This show takes all the squeaky-clean of MI-5 (Spooks in the UK) and James Bond and turns it upside down.The group of 'slow horses', led by overweight, grubby, hygenically-challenged Jackson Lamb, are the cast-offs of the elite MI-5. Put aside to rot in an old building for some screw up or another, they hurl insults at each other but...somehow manage to outwit and outsmart the agents still in good favor at MI-5.Whip smart writing and amazing acting in the part of all the characters really out together a show that entertains and captivates. Lots of twists and turns (although...honestly...some of them are predictable) and even some double-cross.Kristen Scott Thomas and Gary Oldman are utterly amazing in their roles. What a great choice in casting.",IMDB,"Surrounded by Misfits, Losers and Boozers",10.0
"Great show. Proper plots, locations you recognise and plausible characters you will have met in your own day to day world. Tied the ends up well so you're not left feeling cheated.Can't give it 10 because: no house on Roupell Street is in that state any more, they're all well over £1million and the timing and distances in Ep.6 are a bit awry. Director's license but wrong to someone that walked along Roupell to work every day for some years.",IMDB,Fabulous plot lines with bonus comedy,9.0
"If you like your spy, back stabbing drama this is for you, I had no interest in watching this apart from Gary Oldman being in it but fell for each of the characters straight away, fantastically made and written, Oldman is awesome as Jackson Lamb a washed up spy in the gutter of the British spy game, he and his team (all transferred to Lamb because of a failure in MI5) are uninvitingly thrust into the firing line, Season one is a great start to the introduction of each character, where season two just goes straight in, finding out about the characters flaws in a great ark and hopefully will continue into season three.",IMDB,"Dirty, Gritty and Fantastic",10.0
"It takes two episodes, and then you're completely lost. Oldman is absolutely brilliant, and the set in London is stunning. Can't wait for session two.",IMDB,Best spy-series for a long while,10.0
This type of show has been done so many times before and so much better. Some of the storyline is laughable at times. Some annoying characters too and predictable ending.,IMDB,Boring,4.0
"Slow Horses or as i like to call it - Slow Hearos, Is written so well and performed so good, I just can't tell you what is the last time i watched something that got so many emotions out of me and was not even a drama really.The only thing bothering me with this show is that the writer is Will Smith! I had to go and verify it's not the abusive will smith but actually just the same name for a very smart other, better will smith.Do yourself a favor and watch it!",IMDB,THIS IS SO brilliant! Part from Will Smith :),9.0
"I cannot believe they destroyed the best spy series by just turning into an all-guns-out shout-out action movie. There is no real plot or acting, in these 6 episodes there is either shootings or punch lines. Where are the witty dialogues and the noir characters, the complex 'spy-worthy"" storylines of the previous seasons?The dialogue between Tirni and Taverner, the 2 top officers at MI5 while the events unfolded, could have been written by a 5yo.The only good thing about the series is Gary Oldman, but even he sometimes looks like he can't believe what they have him saying!Utterly disappointing.",IMDB,Season 3 is unwatchable,10.0
"Gary Oldham delivers a standout performance as a grumpy, old, disgraced spy chief. His constant string of insults, delivered to almost everyone he interacts with, is outstanding. He must pickup an award for this!Oldham leads a collection of misfits and reject-spies who are all looking for redemption and a road back from the purgatory of their workplace (Slough House).While the premise isn't unique and maybe is a little tired, it works really-well in this series. A string of corrupted politicians and bureaucrats make their appearances, but the dialogue and pace helps you to overlook these predictable tropes.(I'm writing this while part-way through series 2)",IMDB,A great spy series - finally!,8.0
"Not normally a spooks fan but this looked sufficiently different to give it a go. I'm a long time fan of Oldman and he doesn't disappoint here, with some sharp lines and above all a chance to deliver some fantastically acerbic wit. Great entertainment and it fits well into the 'underdogs win through' theme we British love. I never thought I would laugh out loud at a spy story but it deftly switches from melodrama to down right comedy, often pivoting on an Oldman line. Top notch viewing and I look forward to the next series.",IMDB,Oldman + sharp script + great characters = winner,10.0
"This just needs you to give it 2 or 3 episodes and you'll realise is pretty great stuff. Love him/hate him, Gary Oldman is at once repulsive and hilarious. The full cast shine and the plot is nicely woven. Pay attention and this is a rewarding and disturbing take on MI5 and the world of spooks where those that shine may no longer be the flavour of the month.It's a little gruesome, the language is coarse but essential to the humour, and the story poses some intelligent questions about the classes, feelings and longings that get misplaced, underestimated and maybe shine again.In the end I was left wanting for more and it's great to see that there is another season on the way imminently. I must remind my sister to watch it. 😂",IMDB,Great writing & acting - requires a little patience,8.0
"IMO, it is rare for a spy ""thriller"""" to have layers. This one does.Great cast. Of late, in a few productions, I've appreciated the nuanced performances of some significant mature actors relative to the energy and emerging presence of younger actors as a mirror of the growth of the characters within the show. This one certainly has that in spades in a main character, and in one I hope reappears in the future. (Haven't seen Season Two as yet.)I suppose one thing that bugs me is the aggressively dismissive, bullying behaviour of one character, wouldn't put up with that for a minute but not doing so means leaving the Service, of course, and there goes the show. That, too, has a back story and I woke up this morning thinking of what the job of ""spook"" must do to personhood. In short, bring on Season Two.",IMDB,Intriguing back stories emerge,9.0
"Season 1: First 2 episodes your getting to know the character's and and finding out why they ended up at Slough House. Everything gets really exciting in the third episode with the introduction of the antagonists and how Slough House has to get involved. Throughout the season, you are slowly unravelling the mystery that is Jackson Lamb (Gary Oldman) and why he is so disgusting, horrid, lazy and eventually why he ended up at Slough House which also gets answered in the second season.Season 2: Now we have met the characters, we meet two more additions to Slough House Marcus and Shirley who get picked on by the other fellow Slow Horses straight away. A brand new dilemma drops with and even bigger inclusion of the Slow Horses especially Lamb, Cartwright and Standish who all three share the spotlight. Season 2 is even more exciting than season 1 now that we know the full of what Slow Horses is all about. We get a thrilling mystery with comedy and action like season 1 but more!I loved this show so much and if you like comedy, action , thrillers and mystery's, you will love Slow Horses! :)",IMDB,Gary Oldman is brilliant and so is the cast!,10.0
"Whenever one observes a film or television program involving British ""intelligence"" services, one must spend an exorbitant amount of time engaged in the suspension of disbelief. Anyone familiar in the least with the geopolitical circumstance of the world is cognizant of the fact that Great Britain has been an irrelevant player on the world stage for decades.The British intelligence apparatus is relevant only to the extent that the United States permits it to be. Huge sums of public money are expended to perpetuate the myth of British relevance. This program, especially Episode One, places on display a massive MI-5 intelligence operation comprised of, it appears, thousands of employees engaged in a fantasy world of spy-vs-spy.There are so many better British television series with which one can and should engage. It is not so much a waste of time, as it is a candy bar best left unchewed.",IMDB,The Myth Of British Relevance,5.0
This is a cracking story well acted by everyone.The layers of intrigue just keep building.The new (CST) v the old (GO) is brilliantly delivered by both.,IMDB,Wonderful slow-burn Watch,8.0
"This really is a great show - intelligent writing and Oldman at his best. With all the rubbish around (such as that sad excuse for entertainment, ""Minx"") it is refreshing to watch someone like Oldman in a very good series.",IMDB,Stimulating viewing,9.0
"Gary Oldman shows again what a tour de force he is. Be it a head of state or a washed out spy, he does it all with such aplomb.He has made this series, without taking anything away from the rest of the cast.This is a quirky spy series, with enough to keep you wanting more, craving the next episode.Serious, yet amusing in parts, I thoroughly enjoyed it.Can´t wait for the 2nd season.Well done.",IMDB,Fabulous,10.0
"What an amazingly written and produced British series. Watched as I rate Gary Oldman, was not disappointed in the slightest. Binge watched in two evenings! A must see!",IMDB,BAFTA!!,10.0
The first episode was a bit slow but the pace picked up quickly and pulled me in. Great acting byGary Oldman and Kristen Scott Thomas. Best suspense series I've seen since Covid interrupted all decent programs. A must watch!,IMDB,Suspenseful,10.0
"When I viewed Episode #1 of Season #1 of 'Slow Horses' I liked it so much that I wrote to friends hailing the series as sensational. Or close to it. But while it's good, the entirety is not nearly as good as I'd thought. As I'd hoped.Let me tell you why.1. There's too much 'fooling' and 'being fooled' in the story. In the first episode the viewer is fooled into thinking something calamitous has taken place. In later episodes characters are fooled by other characters into thinking something calamitous is about to take place. There is an overarching story to this Series; it will extend into Season #2 and possibly longer; and it's based on people being fooled into thinking an event is one thing when it's actually another. A favorite character turns out to be quite different than we were led to believe. A villain is revealed to not be one. And it goes on. And I'll bet, it will go on in later seasons as well. And yes, of course, fooling one-another is the point to the story; the way that British Intelligence is so caught up in it that they muck themselves up. I understand. But enough is enough. And for me - fooling-wise - this was too much.2. It's dark. By this I mean, a vast majority of it takes place at night and outdoors and more often than not it's hard to tell what's up. As for the daylight scenes, they're shot on what appear to be cloudy days; there is a heavy-lidded quality to London (where it's set); and after a while I found myself getting depressed.Here's what I liked:Gary Oldman as a grizzled, boozing Spy-Chief put out to pasture is spectacular. Jonathon Price as one who has retired is cold and calculating and likely will have an increasingly important role. Kristen Scott Thomas as a slightly lower level spy is cold and commanding when she can be, and somehow likable when it's safe for her to be.Young spies played by Jack Lowden and Olivia Cooke have just the chemistry for us to hope they 'get together'. While an older spy couple (Dustin Demri-Burns and Rosalind Eleazor) have already hooked up and are sensational in their bumbling roles. For me Chris Chung steals every scene he is in, as 'Ho', the high-tech wizard of the spy-team; full of attitude and surprises and - important - likability.The Story: There are two Spy Centers in London. 'The Park' which is slick and high-performing. And 'Slough' which is where outcast spies are outcasted to. The two centers are in constant competition, and it's no secret that our rooting interest is with 'Slough'. And when a young Muslim student is kidnapped by far-right anti-immigrant agitators, the two centers have to work with, and against, one another to save the young man's life. There is violence a'plenty, lots of it on-screen and over-the-top gruesome (so, be warned). Surprisingly this works well with the rather ironically humorous tone of much of the series. How the director accomplished this, beats me. But it does.Anyway, that's it. Very good. Not great. If I'm you, I'd give it a try.",IMDB,Another Series I Liked Less with each Episode,8.0
"Spies, Oldman, Jagger theme song.... Come on! What are you waiting for? Season Two pays off end of season One beautifully and I can't wait for season Three. If Oldman is serious about retiring, he could not go out in a better fitting suit if he tried 😊
Taking on where Le Carré and Smiley left off this perfectly pitched spy drama is both an homage to the past as personified by Jackson Lamb's ( Oldman's) rumpled nod to Inspector Columbo ( he even borrowed the raincoat but never laundered it,) and an introduction to the "" next gen"" in the person of River Cartwright's (Jack Lowden's) eager doggedness and Roddy Ho's ( Christopher Chung's) tech geek smarm. Classification : a sleeper hit!!",IMDB,Delivers on its promise.,10.0
"While most series follow ""what should be"" or at least ""what I would like to be"" this series is possibly ""what was"". There's drama and comedy that don't make sense for the first two cases, but actually follow ""what was"". Based on the cell phones and hard case files, this might've been a real scenario in...2007?Only done season one and can't care enough about the characters to go for season two. The opening scene was compelling, but then it's all a ruse? Then we have a real case with a psychopath, but we're making joke about agents running the wrong way?And really, our psychopath never really completes his line. He's essentially revealed as a player in the spook world in episode three, but then played as a psychopath until the end? Each play should've furthered either an alternate agenda or a criminally deranged mind, but we have to infer the latter.There's a few parting shots interspersed throughout the series about the relative station of the Slough Houses (aka Slow Horses), but not enough to care either way. You're not really rooting for them, but not really against them either, so...meh?",IMDB,"Not quite drama, not quite comedy",5.0
"I was checking out Apple TV on a trial basis (which is free) but could not find anything interesting to watch there.I ended up with ""Slow Horses"" because I like Gary Oldman.At first I did not know what to make of it.Gary Oldman (as Jackson Lamb) heads a strange department of MI5 (some kind of British FBI) - far, far away from the shiny headquarters.It is called ""Slough House"" and there they hide away all the losers and good-for-nothing agents who made some embarrassing, career-ending mistake.They are just a handful and Lamb tells them on every occasion he gets that they are useless and that he does not like them.Unless he is not farting while sleeping after drinking in his dirty office.These ""losers"" do very boring and tedious in a run down, dirty old building.And the show starts of like that - tedious, boring and dirty.But after one and a half episodes this changes.All the loser agents get their act together (well, at least a little bit) their grumpy boss actually does care about them (at least a little bit) and they stick up for each other (a little bit).Each season deals with one case.The ways these agents deal with these cases are always witty, there are a lot of twists and turns and it is just fun to watch.Sometimes the agents of ""Slough House"" solve a problem by doing something seemingly stupid which turns out to be clever in the end - or it is indeed stupid and they just get lucky when it ends well :)""Slow Horses"" is not some hard-boiled spy thriller like ""Smiley's People"", nor is it some silly comedy like ""Johnny English""It is something inbetween, like the thrilling yet funny James Bond movies with Roger Moore, or ""The Avengers"" TV series with Diana Rigg.""Slow Horses"" does not take itself too seriously, it is fast paced and entertaining and I really enjoyed watching it :)",IMDB,Witty and sometimes silly but always fun to watch :),8.0
"Some initial reviews make snap judgements, they seem to know the whole story from one or two episodes,
maybe an anti Apple contingent, oh well. This show is turning out great. The story ramped up alt after episode 2.",IMDB,Cool,8.0
This is a great show but the Oldman character and never too others are just a little over the top this series. Would you really fart in someone's car or wear such crappy and grubby clothes. Would you really be so violent if you run internal security at MI5? Would you really be such an arrogant s*#t if you were running a private security firm?I don't think so and I think it distracts from the great writing and the generally excellent acting and characters. Still enjoy it immensely and it's a whole lot better than the crash bang wallop American style of spy show. Nearly as good as the French show The Bureau.,IMDB,Series 3 a bit over the top?,9.0
"I rarely write reviews about anything, but this was an excellent, unexpected winner! Loved every bit of it. For viewers not familiar with the strong English accents close captions help, because you don't want to miss this entertaining ride! Gary Oldham is excellent as the main character with a diverse and complex cast of supporting actors who all add something to the ensemble. It's smart & compelling & makes you think. So rarely does American TV hold a candle to anything British especially in the thriller, mystery department and this is the best example of just that. Do yourself a favor and get AppleTV free trial & watch!!",IMDB,Awesome!,10.0
"Gary Oldman is outstanding in this perfect guy to play Jackson Lamb, if you have read the books you'll love the series. The casting is amazing the acting spot on, it's gritty, yet easy to watch, its clever but not in a way that looses you in being to complex it's a brilliant British spy series that pays a lot of respect to the books. I love everything about it. If you haven't read the books do so. I really hope they do all the books. As I'm so impressed.It's a series about British spy's that are banished to the Infamous Slough house, where spy's who have messed up are sent to carry out the tedious tasks for Regent's Park. Come and join the seedy underworld of the British spy's!",IMDB,Brilliant,10.0
"Gary Oldman at his degenerate best, playing a burnt out intelligence agent in charge of the dregs of MI5. Back stabbing, subterfuge, conspiracies and lies - this is one of the best things to be broadcast for a very long time. Add in a theme song by Mick Jagger - the best thing HE's done for over 30 years and wow. Just wow. John Le Carre for the new century. Deep, insightful and darkly funny. Miss this at your peril.",IMDB,"If you're not watching this, you're missing out!",10.0
"I removed my recent review because I thought I may have been a bit too harsh but after watching
Ep4 but I'm going to stick to my guns. Series three is generally a disappointment compared to the first two. Lamb, Taverner and River keep up their excellent roles but the rest are becoming a bit of a joke because of the acting and weak characters. The two 'dogs' characters, Duffy and Hobbs come straight out of a cheap and nasty 1970s ITV police drama; overacted and completely unbelievable. I'm also finding this storyline to be one of the weakest too. The Taverner character is woefully underused in this series and more of her would vastly improve it.",IMDB,Going Downhill,9.0
"It seems to have a UK team behind it, but the whole thing doesn't feel very British. It feels like something British created for a US audience.It attempts to have the sharp tongue of a Brit, but just comes across as high school taunting more than anything. Every sentence must be a pun, but it's never funny.It's puerile, relying on fart jokes. It wasn't funny the first time let alone the fifth.It seems to lack any teeth. At some points it seems to be a wacky comedy - see the lead River sparring with an enemy in episode one. I couldn't work out if it was a parody or not. But for serious topics like bombings and beheadings, it comes across as silly and lacks any gravity.The acting is pretty bad too at many of the guest actors, and just witness the comedy club scene for acting absurdity. It felt like an episode of Eastenders.Witty writing, the Brits can do. Withering dialogue, the Brits can do. Spy dramas, the Brits can do. This does not stand up as a good example of any of them. It comes across as what Americans think we could do.",IMDB,"Dull, puerile, not very British",3.0
"Can't come fast enough. Apple please pull date forward ASAP.Rewatching Season 1 again, what fun.Need whole team back together.Eleven more books to go, yeah!",IMDB,Season Two!!!!!!!!!,10.0
Gary Oldman performance as a veteran MI5 agent was natural.Plot is more about real-life compromises & strategies that people make to survive and move forward in a government division (MI5),IMDB,More Realism and Humour,8.0
"Outside of the opening sequence, E:1 was a bit slow to develop, but once it kicked into gear, it has been must-watch (on E:4 now). A really good balance of suspense and wit.My only knock thus far is that, although Oldman is brilliant, his character is a bit over-the-top. Looking forward to the rest!",IMDB,"Started with a trot, but turning into a gallop!",8.0
"Nice to have a sligthly different take on espionage, MI5 plots.The MI5 rejects have to cope with the aftermath of their failures as well as a rather revolting and arrogant team leader, Gary Oldman, who looks like he had fun playing the part. He's good.Definitely worth a watch.",IMDB,Good stuff,8.0
"Very good, looking forward each week to a new episode. Excellent acting also, especially Gary Oldman. Let's hope they make more episodes after this first series ends.",IMDB,Great books and love the series,9.0
"Of course they have to include some PC crap along with everything they do. Little things like putting women in the power positions and subordinating men. Referring to a Muslim Indian as an Asian is also a bit silly. When people think of Asian's, East Indian Muslims do not come to mind. With that said, the series is okay so far. Although, I did find myself having to rewatch the first 2 a couple of times to get a better scope on who the characters all are. I suggest using subs at same time to better understand the UK lingo.Gary Coleman is bit overboard as usual and plays the role of a slob which is a bit humorous but unnecessary. If you don't like spy show's then pass on it.",IMDB,Would be better without the PC nonsense.,10.0
"This series is nothing short of fantastic. It is one of the best I have ever watched. Gary Oldman is one if the best actors alive today. Great cast, great script.This series is nothing short of fantastic. It is one of the best I have ever watched. Gary Oldman is one if the best actors alive today. Great cast, great script.This series is nothing short of fantastic. It is one of the best I have ever watched. Gary Oldman is one if the best actors alive today. Great cast, great script.This series is nothing short of fantastic. It is one of the best I have ever watched. Gary Oldman is one if the best actors alive today. Great cast, great script.",IMDB,A clear cut 10,10.0
It's been a long time since i've had this much fun with an agent series. Antiheroes and failures who become silent heroes are a proven and still appealing means for a good series story. Especially when they don't take themselves too seriously. I love it.,IMDB,Antiheros and Failures,10.0
"So tell me guys, what is the best point of this good complicated serial movie?My only answer is always : GARY OLDMAN !Why? You know what I mean, of course we have same answer, no doubt.",IMDB,Who's the best?,8.0
Enjoyed every riveting minute. Gary Oldman superb and the rest of the motley crew pretty good.The cinematography is true to the books which I LOVED.Over all pretty true to the original storylines.,IMDB,Fabulous,10.0
"Gary Oldman makes this show. It's tight, action packed and enjoyable. I binge watched and thoroughly enjoyed it. Looking forward to seeing more productions like this from Apple.",IMDB,Fantastically produced,10.0
"I get rather cynical reading reviews at times. I started Slow Horses and turned it off after about 20-30 minutes. It felt slow and depressing. But, I read a number of reviews on the web which rated the show. So, I decided to turn it on again. From Episode 2, Season 1 I have been absolutely hooked, addicted, is there another word for absolutely totally impressed?I love the pace, humor, wit and intelligence of this show. The actors are all brilliant, from the main stars to extras. Authenticity and intelligence emanate from the screen, and the characters are all deeply human and surprisingly likeable. I highly, highly, highly recommend this show.I used to pan Apple TV a little for having shows that I felt were too serious and self-important (outside of Ted Lasso,) but this one is purely amazing and I wish there will be 10 more seasons with the cast, and writing, as brilliant as it is.On a final, unrelated side note, I do wish Oldman wouldn't have to puff so much for his character - unhealthy!",IMDB,Wow Wow Wow - Amazing Series,10.0
What an amazing actor! He also has all the best lines. His spy-chief character is raw and rude and very funny. He'd be campy if Oldman was not so skilled in the portrayal.,IMDB,Gary Oldman makes this show!,9.0
"This is good entertainment, well-paced with pithy dialogue and some laughs. The central conceit works well until the finale when things get just too serious for the foundations and it begins to wobble. Other than that a nice way to spend time; and if there's another season I'll give it a go.",IMDB,A light-hearted spy comedy,8.0
"A top quality cast who appear to have accepted this tripe just to bridge the post lockdown boredom. The first five minutes in the airport was cliche, poorly written, terribly directed and done before... the characters are all copied and pasted from previous TV rubbish and you just can't help but feel sorry for all involved.The tech geek, washed up agent, cowboy attitudes blah blah blah. So worn out and so very boring.I have an Apple subscription but I genuinely have no idea why. The library remains stale and very rarely changes. When it eventually does it is always with this pile of tripe. Considering how big Apple is, their TV project is a total failure.Not recommended...",IMDB,Another dumbed down series for the masses 💩,4.0
"I tried to make it through the first episode, but honestly every character was so unrelentingly negative to the other characters (esp to the main guy), I just couldn't keep with it.Nothing wrong with sardonic wit, but snarky sniping as the general tone doesn't work for me. Some camaraderie would go a long way.",IMDB,Characters too unfriendly / not likeable,10.0
I really love this show so far it's not usually my type of thing to watch and it works well on a weekly episode format.I remember as a kid in the 90s watching British crime and comedy dramas with my nanna and grandad on a Friday night when there was only 4 channels. Kind of a darker Vera :-) type police/spy/MI5 show.The acting is great and the humour is dark and sometimes shuttle Gary Oldman playing Lamb works perfectly.I'm looking forward to seeing how the rest of the series panns out.,IMDB,Surprisingly Enjoyable,8.0
"Superb. So many UK shows are overrated and, frankly, pretty poor (looking at you Happy valley and the Bodyguard), this knocks them out of the park on every level (I know they are different...). Great acting, great characterisation, engaging plots, decent screenplay. Gary Oldman is often a pleasure but here he is in his element.",IMDB,Brilliant example of this genre,9.0
"Sid, Prick up your ears, Track 29, It took too long before he was noted as a Great actor. Love his character in Slow Horse, there's truth in the persona, and there's the proof of a master craftsman. Strong actors, and the story moves from slow to intriguing. Just love watching Oldman'swork.",IMDB,One Word : Oldman,10.0
This is one of the best spy dramas I've seen in a long time. Gary Oldman's dry wit is so right for this group with a lot of redirection. Shifts in what you think you know about characters and situations are constantly changing. The finale of the first season is quite a shock. We need more seasons of this.,IMDB,Don't let the title deter you,10.0
"Though the story-line is ok, half of this show is filmed in complete darkness. TV brightness is turned all the way up, and I still can't see action on the screen. It might as well be a radio production. In older productions one sees the action, even when it happens (supposedly) at night.Every character is unlovable, even the (one must assume) protagonist of the series.",IMDB,Like most modern productions - almost completely black,3.0
"Good to see the America's fascination with wokeness has crossed the pond. Unfortunately for me, I like every character. The problem is the story line. Sorry but Ep.1 did it for me. A major problem for Slow Horses and me, is that there are a bunch of good British mysteries out right now. And I mean really good. Makes this look worse.",IMDB,"Definitely slow, how much horses is yet to be seen",3.0
"True to the show name, it unfolds at a pedestrian pace and the plot leaves one utterly confused at times . Would have expected a show of this quality on Netflix, not on Apple.",IMDB,Dull and boring,3.0
Conveyed in the book. Herron's books and their subtitles and ambiguities do not lend themselves to film. Not to say the TV show is unwatchable -- far from it. But the books are so much better!,IMDB,Cannot and Does Not Capture Revealing Details,4.0
"After the first episode, which was action packed, I was looking forward to what was going to happen next. I tried 3 times to watch the second episode. I have no idea what was supposed to be happening I stopped caring. Too bad, great cast.",IMDB,What happened,5.0
"Excellent characters, with credible backstories and complex relationships - started off with such high expectations and a proper storyline! Lots of good subtext with alcoholism/addiction being a character in its own.And real enemies of the state and terrorists. Then it got boring...
By season 3, MI5 is so bored with themselves and irrelevant that they needed to create their own drama? Kidnapping their own and even resorting to killing their own. Luckily the ridiculous caricature Spider was due for a cull! And the Zombie attack road-sign just emphasized the utter boredom. How does this get any worse? Starts as an 8/10, but very soon devolved to at most a 3/10. Grey books...very light grey...",IMDB,Soon running out of steam,5.0
"Something like this has been done so many times before, and that's that. Gary Oldman is outstanding, the other actors competent enough. The story is full of holes and loose ends. There are some ludicrous scenes that should have ended on the cutting room floor.",IMDB,Middle of the road TV fodder,5.0
"The Bad:
The acting:
Some of the acting is decent, but the writing is so consistently lousy that there's only so much the poor actors can actually do.The writing:
Just terrible. And I mean 'Killing Eve' (post season 1) terrible. Except worse, because this isn't supposed to be a comedy (or is it??). Implausible scenarios, implausible unbelievable character actions, hammy terrible dialogue, sub-one--dimensional characters and effectively NO likeable characters.The Good:
Nothing. And i don't say that lightly. Literally NOTHING.I made it about 40 mins through episode two and spent the remainder of the day in a foul mood because this was so terrible. Some great actors, utterly wasted - worse than wasted.....mauled with this shocking excuse for drama. I'd give it 0 if I would - '1' is generous and wrong.",IMDB,where to start?,1.0
"At some point, and it is taking a whole lot longer than I think is reasonable, the 50% or more of western audiences who identify as center right are going to start punishing shows that indulge in the incessant, tedious army of straw men approach to characterizing politics. In the first episode they depict a political figure speaking about the problems of illegal immigration in the U. K. in terms that are pretty reasonable, and the writers can't help jabbing at the guy and branding him a fascist anyway. I would be more surprised if it was the BBC that produced the show, but this is Apple+.Then again, I guess that should not shock me since Apple+ is doing its level best to keep its fat corporate thumb on the same scale.Gary Oldman is hilarious. I hope when I hit that age I'll be unapologetically drunk, farting, and still the best at what I do. That man could play my mother and be more convincing than she was. I keep looking at him and marveling that the same guy was Winston Churchill, Sid Vicious, Commissioner Gordon, George Smiley, Dracula, and Drexl the pimp from True Romance all in one career.And he did all of those pretty well. (The Dracula flick was awful but he was still pretty good in it.)So I'm still watching and hoping it redeems itself, but the show is indulging in The Message a bit heavy-handedly. Hollywood is soon going to have real competition from streaming services and production houses that make more than enough right leaning entertainment to make the old regime irrelevant to much of its audience, so it needs to learn to mind its collective manners.Slow Horses had such potential and its producers are wasting it. Yes, it got great reviews and plenty of support from some quarters. Those reviews and those quarters seem to be weighted a bit heavily, so if you're one of those terrible fascists they keep talking about, you may find Slow Horses incredibly aggravating and impossible to follow without a thick skin.",IMDB,"Tedious, slow, and annoying...",5.0
"The story is OK, but the dramatic parts are undermined by the mostly failed attempts at comedy. Kristin Scott Thomas is good, but I have no idea why Gary Oldman apparently believes he's in a farce. The rest of the cast are quite nondescript.",IMDB,Mediocre,5.0
"What a disappointment this season is. Cracks started to appear in season 2, but season 3 is the chasm. The plot is simply silly and the direction and acting (apart from Oldman) are risible. We have the (quite cringe-worthy) modern impetus to include (expletive obsessed) female characters in the most (implausibly) physical roles, and gratuitous male rear nudity (while assiduously avoiding any female nudity). Yawn.The critical assessment, in my view, says more about the capacity of the reviewers to critcally assess than it does about the actual series.Gary Oldman is clearly involved in this for the money. And why not? But in the cold light of his old-age he will regret appearances in rubbish like this.",IMDB,So disappointing,2.0
